M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
2000.	2000.	0.646459	1.	-1.1	-3.	-3.	-3.	0.	0.	0.	258.282	0.0156621	0.0157773	0.121376	0.121446	0.0404354	0.0405052	0.121444	0.118651	258.283	0.0157343	0.0000117221	0.0156936	0.230459	0.0123618	0.0809404	0.240097	3.71723	2.30955	1.16261
2000.	2000.	0.646459	1.	-1.1	-2.9	-2.9	-2.9	0.	0.	0.	241.905	0.0167224	0.0168454	0.121108	0.12118	0.0403454	0.0404174	0.121178	0.118389	241.906	0.0167995	0.0000125157	0.016756	0.229953	0.0123346	0.0807625	0.239569	3.47388	2.15835	1.0865
2000.	2000.	0.646459	1.	-1.1	-2.8	-2.8	-2.8	0.	0.	0.	226.083	0.0178928	0.0180243	0.120812	0.120887	0.040246	0.0403204	0.120885	0.1181	226.083	0.0179752	0.0000133916	0.0179287	0.229394	0.0123046	0.0805662	0.238987	3.23877	2.01227	1.01297
2000.	2000.	0.646459	1.	-1.1	-2.7	-2.7	-2.7	0.	0.	0.	210.815	0.0191886	0.0193297	0.120485	0.120562	0.0401361	0.040213	0.12056	0.11778	210.815	0.0192771	0.0000143615	0.0192272	0.228775	0.0122714	0.0803488	0.238342	3.0119	1.87131	0.942009
2000.	2000.	0.646459	1.	-1.1	-2.6	-2.6	-2.6	0.	0.	0.	196.101	0.0206284	0.0207801	0.120121	0.120201	0.040014	0.0400936	0.120199	0.117425	196.101	0.0207235	0.000015439	0.0206698	0.228087	0.0122346	0.0801073	0.237626	2.79326	1.73546	0.873627
2000.	2000.	0.646459	1.	-1.1	-2.5	-2.5	-2.5	0.	0.	0.	181.941	0.0222338	0.0223973	0.119716	0.119799	0.0398779	0.0399604	0.119797	0.117028	181.942	0.0223363	0.0000166406	0.0222785	0.22732	0.0121934	0.079838	0.236827	2.58286	1.60473	0.807822
2000.	2000.	0.646459	1.	-1.1	-2.4	-2.4	-2.4	0.	0.	0.	168.336	0.0240308	0.0242075	0.119262	0.119348	0.0397256	0.0398112	0.119346	0.116585	168.337	0.0241415	0.0000179855	0.024079	0.226462	0.0121474	0.0795365	0.235933	2.3807	1.47912	0.744593
2000.	2000.	0.646459	1.	-1.1	-2.3	-2.3	-2.3	0.	0.	0.	155.285	0.0260504	0.0262419	0.118753	0.118841	0.0395545	0.0396435	0.11884	0.116086	155.286	0.0261704	0.000019497	0.0261027	0.225498	0.0120956	0.0791977	0.234928	2.18677	1.35863	0.683941
2000.	2000.	0.646459	1.	-1.1	-2.2	-2.2	-2.2	0.	0.	0.	142.789	0.0283302	0.0285386	0.118177	0.11827	0.0393615	0.0394541	0.118268	0.115523	142.789	0.0284608	0.0000212033	0.0283871	0.224409	0.0120372	0.0788153	0.233793	2.00108	1.24326	0.625864
2000.	2000.	0.646459	1.	-1.1	-2.1	-2.1	-2.1	0.	0.	0.	130.847	0.0309159	0.0311432	0.117525	0.117621	0.0391427	0.0392392	0.117619	0.114885	130.847	0.0310583	0.0000231385	0.030978	0.223174	0.011971	0.0783815	0.232507	1.82363	1.133	0.570365
2000.	2000.	0.646459	1.	-1.1	-2.	-2.	-2.	0.	0.	0.	119.459	0.033863	0.034112	0.116781	0.116882	0.0388935	0.0389941	0.11688	0.114158	119.46	0.034019	0.0000253442	0.033931	0.221766	0.0118955	0.0778872	0.23104	1.65442	1.02787	0.517441
2000.	2000.	0.646459	1.	-1.1	-1.9	-1.9	-1.9	0.	0.	0.	108.626	0.0372401	0.037514	0.115929	0.116034	0.038608	0.0387131	0.116032	0.113325	108.626	0.0374117	0.0000278718	0.0373149	0.220153	0.011809	0.0773206	0.22936	1.49344	0.927851	0.467094
2000.	2000.	0.646459	1.	-1.1	-1.8	-1.8	-1.8	0.	0.	0.	98.3469	0.0411324	0.0414348	0.114947	0.115057	0.0382791	0.0383891	0.115055	0.112365	98.3472	0.0413219	0.0000307849	0.041215	0.218294	0.0117092	0.0766677	0.227423	1.34071	0.832952	0.419323
2000.	2000.	0.646459	1.	-1.1	-1.7	-1.7	-1.7	0.	0.	0.	88.6223	0.0456459	0.0459815	0.113809	0.113924	0.0378979	0.0380131	0.113922	0.111252	88.6226	0.0458562	0.000034163	0.0457376	0.216138	0.0115936	0.0759106	0.225177	1.19621	0.743171	0.374128
2000.	2000.	0.646459	1.	-1.1	-1.6	-1.6	-1.6	0.	0.	0.	79.4521	0.0509143	0.0512887	0.11248	0.112601	0.0374531	0.0375741	0.112599	0.109953	79.4523	0.0511489	0.000038106	0.0510165	0.213622	0.0114586	0.0750268	0.222555	1.05994	0.658508	0.33151
2000.	2000.	0.646459	1.	-1.1	-1.5	-1.5	-1.5	0.	0.	0.	70.8362	0.057107	0.057527	0.110919	0.111046	0.0369306	0.0370579	0.111044	0.108426	70.8364	0.0573702	0.0000427409	0.0572217	0.210664	0.0113	0.073988	0.219474	0.931916	0.578964	0.291468
2000.	2000.	0.646459	1.	-1.1	-1.4	-1.4	-1.4	0.	0.	0.	62.7747	0.0644407	0.0649146	0.10907	0.109204	0.0363121	0.0364462	0.109202	0.106619	62.7748	0.0647377	0.0000482297	0.0645701	0.207161	0.0111121	0.0727577	0.215824	0.812127	0.504538	0.254003
2000.	2000.	0.646459	1.	-1.1	-1.3	-1.3	-1.3	0.	0.	0.	55.2675	0.0731939	0.0737322	0.106864	0.107005	0.0355742	0.0357157	0.107004	0.104462	55.2676	0.0735312	0.0000547809	0.0733409	0.20298	0.0108878	0.0712894	0.211469	0.700575	0.435231	0.219114
2000.	2000.	0.646459	1.	-1.1	-1.2	-1.2	-1.2	0.	0.	0.	48.3147	0.0837271	0.0843427	0.10421	0.104359	0.0346868	0.0348362	0.104357	0.101866	48.3148	0.0841128	0.0000626642	0.0838952	0.197949	0.010618	0.0695224	0.206227	0.597261	0.371042	0.186801
2000.	2000.	0.646459	1.	-1.1	-1.1	-1.1	-1.1	0.	0.	0.	41.9162	0.0965079	0.0972175	0.100989	0.101147	0.0336106	0.0337685	0.101146	0.0987181	41.9163	0.0969526	0.0000722298	0.0967017	0.191845	0.0102905	0.0673784	0.199868	0.502185	0.311971	0.157065
2000.	2000.	0.646459	1.	-1.1	-1.	-1.	-1.	0.	0.	0.	36.0721	0.112143	0.112968	0.0970507	0.0972176	0.0322947	0.0324616	0.0972159	0.0948673	36.0722	0.11266	0.0000839319	0.112368	0.184377	0.00988993	0.0647556	0.192087	0.415345	0.258019	0.129904
2000.	2000.	0.646459	1.	-1.1	-0.9	-0.9	-0.9	0.	0.	0.	30.7824	0.131414	0.132381	0.0921971	0.0923731	0.0306738	0.0308498	0.0923716	0.0901221	30.7825	0.13202	0.000098355	0.131678	0.175172	0.00939621	0.0615228	0.182498	0.336743	0.209185	0.105321
2000.	2000.	0.646459	1.	-1.1	-0.8	-0.8	-0.8	0.	0.	0.	26.047	0.155306	0.156448	0.086181	0.0863659	0.0286655	0.0288504	0.0863645	0.0842405	26.0471	0.156021	0.000116236	0.155618	0.163761	0.00878411	0.057515	0.170609	0.266379	0.165469	0.0833133
2000.	2000.	0.646459	1.	-1.1	-0.7	-0.7	-0.7	0.	0.	0.	21.866	0.185002	0.186362	0.0787047	0.0788976	0.0261708	0.0263636	0.0788963	0.0769315	21.866	0.185854	0.000138462	0.185373	0.149577	0.00802329	0.0525335	0.155832	0.204251	0.126872	0.0638822
2000.	2000.	0.646459	1.	-1.1	-0.6	-0.6	-0.6	0.	0.	0.	18.2393	0.221787	0.223418	0.0694458	0.0696442	0.0230827	0.023281	0.069643	0.06788	18.2393	0.222809	0.000165993	0.222233	0.132007	0.00708084	0.0463627	0.137528	0.150362	0.0933928	0.0470275
2000.	2000.	0.646459	1.	-1.1	-0.5	-0.5	-0.5	0.	0.	0.	15.167	0.266714	0.268675	0.0581409	0.0583398	0.0193142	0.0195131	0.0583389	0.0568285	15.167	0.267943	0.000199618	0.26725	0.110549	0.00592982	0.0388262	0.115172	0.104709	0.0650322	0.0327491
2000.	2000.	0.646459	1.	-1.1	-0.4	-0.4	-0.4	0.	0.	0.	12.649	0.319807	0.322158	0.0447852	0.0449764	0.014865	0.0150561	0.0449756	0.0437726	12.6491	0.321281	0.000239355	0.320449	0.0851899	0.00456957	0.0299198	0.0887525	0.067294	0.04179	0.021047
