M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3000.	3000.	0.648985	1.	1.1	-3.	-3.	-3.	0.	0.	0.	392.301	0.0153963	0.0154471	0.121311	0.12128	0.0404471	0.0404167	0.12128	0.120103	392.301	0.0154277	5.09071*10^-6	0.0154107	0.230241	0.0123501	0.0808638	0.241382	0.361213	0.205703	0.0930397
3000.	3000.	0.648985	1.	1.1	-2.9	-2.9	-2.9	0.	0.	0.	367.362	0.0164416	0.0164957	0.121049	0.121018	0.0403603	0.0403288	0.121017	0.119844	367.362	0.0164751	5.43631*10^-6	0.0164569	0.229744	0.0123234	0.0806891	0.24086	0.337519	0.19221	0.0869367
3000.	3000.	0.648985	1.	1.1	-2.8	-2.8	-2.8	0.	0.	0.	343.268	0.0175956	0.0176535	0.120761	0.120728	0.0402644	0.0402319	0.120727	0.119558	343.268	0.0176314	5.81787*10^-6	0.0176119	0.229195	0.012294	0.0804962	0.240285	0.314629	0.179175	0.0810407
3000.	3000.	0.648985	1.	1.1	-2.7	-2.7	-2.7	0.	0.	0.	320.021	0.0188738	0.018936	0.120441	0.120407	0.0401581	0.0401245	0.120406	0.119241	320.021	0.0189122	6.24051*10^-6	0.0188913	0.228586	0.0122613	0.0802826	0.239647	0.292543	0.166598	0.0753518
3000.	3000.	0.648985	1.	1.1	-2.6	-2.6	-2.6	0.	0.	0.	297.619	0.0202944	0.0203613	0.120085	0.12005	0.0400399	0.0400052	0.120049	0.118889	297.619	0.0203357	6.71023*10^-6	0.0203133	0.22791	0.0122251	0.0800451	0.238938	0.27126	0.154478	0.0698698
3000.	3000.	0.648985	1.	1.1	-2.5	-2.5	-2.5	0.	0.	0.	276.063	0.0218791	0.0219511	0.119688	0.119652	0.0399081	0.0398721	0.119651	0.118496	276.063	0.0219236	7.23418*10^-6	0.0218994	0.227156	0.0121846	0.0797803	0.238147	0.25078	0.142815	0.0645949
3000.	3000.	0.648985	1.	1.1	-2.4	-2.4	-2.4	0.	0.	0.	255.353	0.0236535	0.0237314	0.119244	0.119207	0.0397605	0.0397231	0.119206	0.118057	255.353	0.0237017	7.82089*10^-6	0.0236755	0.226312	0.0121393	0.0794837	0.237262	0.231105	0.131611	0.059527
3000.	3000.	0.648985	1.	1.1	-2.3	-2.3	-2.3	0.	0.	0.	235.49	0.0256487	0.0257332	0.118745	0.118706	0.0395945	0.0395556	0.118705	0.117562	235.49	0.0257009	8.48059*10^-6	0.0256726	0.225362	0.0120884	0.0791502	0.236267	0.212233	0.120864	0.0546661
3000.	3000.	0.648985	1.	1.1	-2.2	-2.2	-2.2	0.	0.	0.	216.472	0.027902	0.027994	0.11818	0.11814	0.039407	0.0393665	0.118139	0.117004	216.472	0.0279589	9.22564*10^-6	0.027928	0.22429	0.0120309	0.0787735	0.235142	0.194165	0.110575	0.0500122
3000.	3000.	0.648985	1.	1.1	-2.1	-2.1	-2.1	0.	0.	0.	198.3	0.0304589	0.0305593	0.11754	0.117498	0.0391941	0.039152	0.117497	0.11637	198.3	0.030521	0.0000100711	0.0304873	0.223073	0.0119656	0.0783461	0.233866	0.176901	0.100743	0.0455653
3000.	3000.	0.648985	1.	1.1	-2.	-2.	-2.	0.	0.	0.	180.974	0.033375	0.033485	0.11681	0.116766	0.0389513	0.0389073	0.116765	0.115647	180.974	0.033443	0.0000110353	0.0334061	0.221685	0.0118911	0.0778587	0.232412	0.16044	0.0913691	0.0413254
3000.	3000.	0.648985	1.	1.1	-1.9	-1.9	-1.9	0.	0.	0.	164.494	0.0367188	0.0368397	0.115973	0.115927	0.0386729	0.0386269	0.115926	0.114818	164.494	0.0367935	0.0000121408	0.0367529	0.220094	0.0118058	0.0772998	0.230743	0.144783	0.0824529	0.0372925
3000.	3000.	0.648985	1.	1.1	-1.8	-1.8	-1.8	0.	0.	0.	148.859	0.0405752	0.0407089	0.115007	0.114959	0.0383517	0.0383035	0.114958	0.113862	148.859	0.0406578	0.0000134159	0.0406129	0.218258	0.0117073	0.0766552	0.228819	0.12993	0.0739943	0.0334667
3000.	3000.	0.648985	1.	1.1	-1.7	-1.7	-1.7	0.	0.	0.	134.071	0.0450507	0.0451991	0.113886	0.113835	0.0379788	0.0379283	0.113835	0.112752	134.071	0.0451424	0.0000148957	0.0450926	0.216128	0.0115931	0.0759071	0.226586	0.11588	0.0659933	0.0298478
3000.	3000.	0.648985	1.	1.1	-1.6	-1.6	-1.6	0.	0.	0.	120.129	0.0502793	0.0504449	0.112576	0.112523	0.0375431	0.03749	0.112522	0.111455	120.129	0.0503817	0.0000166246	0.0503261	0.21364	0.0114596	0.0750332	0.223977	0.102634	0.0584501	0.026436
3000.	3000.	0.648985	1.	1.1	-1.5	-1.5	-1.5	0.	0.	0.	107.033	0.0564314	0.0566173	0.111035	0.110979	0.0370303	0.0369745	0.110978	0.10993	107.033	0.0565463	0.0000186587	0.0564839	0.210712	0.0113025	0.0740048	0.220908	0.0901916	0.0513645	0.0232311
3000.	3000.	0.648985	1.	1.1	-1.4	-1.4	-1.4	0.	0.	0.	94.7823	0.063725	0.063935	0.109208	0.109149	0.0364222	0.0363634	0.109148	0.108121	94.7822	0.0638548	0.0000210703	0.0637843	0.207241	0.0111164	0.0727857	0.217268	0.078553	0.0447365	0.0202333
3000.	3000.	0.648985	1.	1.1	-1.3	-1.3	-1.3	0.	0.	0.	83.3778	0.0724414	0.07268	0.107024	0.106962	0.0356954	0.0356333	0.106961	0.105959	83.3778	0.0725889	0.0000239523	0.0725088	0.203092	0.0108938	0.0713288	0.212919	0.0677181	0.0385662	0.0174425
3000.	3000.	0.648985	1.	1.1	-1.2	-1.2	-1.2	0.	0.	0.	72.8193	0.0829451	0.0832184	0.104392	0.104327	0.0348193	0.0347537	0.104326	0.103353	72.8192	0.0831141	0.0000274253	0.0830223	0.198094	0.0106257	0.0695731	0.207679	0.0576869	0.0328536	0.0148587
3000.	3000.	0.648985	1.	1.1	-1.1	-1.1	-1.1	0.	0.	0.	63.1067	0.095711	0.0960263	0.101193	0.101124	0.0337543	0.0336849	0.101123	0.100186	63.1067	0.0959059	0.0000316463	0.0958	0.192018	0.0102998	0.0674393	0.201309	0.0484594	0.0275987	0.0124819
3000.	3000.	0.648985	1.	1.1	-1.	-1.	-1.	0.	0.	0.	54.24	0.111357	0.111724	0.0972727	0.0971993	0.0324487	0.0323753	0.0971986	0.0963048	54.24	0.111584	0.0000368195	0.111461	0.184572	0.00990039	0.064824	0.193502	0.0400355	0.0228014	0.0103122
3000.	3000.	0.648985	1.	1.1	-0.9	-0.9	-0.9	0.	0.	0.	46.2193	0.130681	0.131112	0.0924296	0.0923521	0.0308357	0.0307582	0.0923514	0.0915101	46.2193	0.130948	0.000043209	0.130803	0.175375	0.00940707	0.061594	0.183861	0.0324154	0.0184618	0.00834941
3000.	3000.	0.648985	1.	1.1	-0.8	-0.8	-0.8	0.	0.	0.	39.0445	0.154695	0.155205	0.0864107	0.0863292	0.0288308	0.0287493	0.0863286	0.0855513	39.0445	0.15501	0.0000511491	0.154839	0.163946	0.00879404	0.0575801	0.171879	0.0255989	0.0145798	0.00659366
3000.	3000.	0.648985	1.	1.1	-0.7	-0.7	-0.7	0.	0.	0.	32.7157	0.184621	0.185229	0.0789094	0.0788243	0.0263315	0.0262464	0.0788237	0.0781248	32.7157	0.184997	0.0000610438	0.184793	0.149704	0.00803008	0.052578	0.156947	0.0195862	0.0111555	0.00504492
3000.	3000.	0.648985	1.	1.1	-0.6	-0.6	-0.6	0.	0.	0.	27.2328	0.221791	0.222522	0.0695911	0.0695035	0.0232263	0.0231387	0.069503	0.0688994	27.2328	0.222243	0.0000733341	0.221998	0.132014	0.00708118	0.0463649	0.138401	0.0143771	0.0081889	0.00370319
3000.	3000.	0.648985	1.	1.1	-0.5	-0.5	-0.5	0.	0.	0.	22.5958	0.267306	0.268187	0.0581797	0.0580917	0.0194226	0.0193346	0.0580913	0.0576016	22.5958	0.267851	0.0000883832	0.267555	0.110352	0.00591927	0.0387572	0.115692	0.00997171	0.00567994	0.00256847
3000.	3000.	0.648985	1.	1.1	-0.4	-0.4	-0.4	0.	0.	0.	18.8048	0.321195	0.322253	0.0446668	0.0445823	0.0149171	0.0148326	0.0445819	0.0442233	18.8048	0.321849	0.000106201	0.321494	0.0847055	0.00454358	0.0297497	0.088804	0.00637002	0.00362864	0.00164076
3000.	3000.	0.648985	1.	1.1	-0.3	-0.3	-0.3	0.	0.	0.	15.8597	0.380839	0.382094	0.0297077	0.0296326	0.00992764	0.00985259	0.0296324	0.0294131	15.8597	0.381615	0.000125922	0.381194	0.0563193	0.00302096	0.0197801	0.0590444	0.00357201	0.002035	0.000920063
3000.	3000.	0.648985	1.	1.1	-0.2	-0.2	-0.2	0.	0.	0.	13.7606	0.438936	0.440382	0.0151328	0.0150752	0.00506351	0.00500596	0.0150751	0.0149831	13.7606	0.43983	0.000145132	0.439344	0.02867	0.00153785	0.0100693	0.0300572	0.0015777	0.000899032	0.000406376
