M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
1500.	1500.	0.648107	1.	0.1	-3.	-3.	-3.	0.	0.	0.	188.564	0.000131646	0.000134461	0.125599	0.125587	0.0418701	0.0418585	0.125583	0.120593	188.564	0.000132717	1.74696*10^-7	0.000133212	0.238398	0.0127876	0.0837286	0.246176	14.5097	9.71335	5.26547
1500.	1500.	0.648107	1.	0.1	-2.9	-2.9	-2.9	0.	0.	0.	176.203	0.000140881	0.000143893	0.125597	0.125585	0.0418695	0.0418576	0.125581	0.120591	176.203	0.000142028	1.86951*10^-7	0.000142557	0.238394	0.0127874	0.083727	0.246172	13.5583	9.07645	4.92021
1500.	1500.	0.648107	1.	0.1	-2.8	-2.8	-2.8	0.	0.	0.	164.261	0.000151123	0.000154354	0.125594	0.125582	0.0418688	0.0418565	0.125578	0.120588	164.261	0.000152353	2.00542*10^-7	0.000152921	0.238389	0.0127871	0.0837253	0.246167	12.6392	8.46114	4.58666
1500.	1500.	0.648107	1.	0.1	-2.7	-2.7	-2.7	0.	0.	0.	152.739	0.000162524	0.000165999	0.125592	0.125579	0.0418681	0.0418553	0.125575	0.120586	152.739	0.000163846	2.15671*10^-7	0.000164457	0.238383	0.0127868	0.0837234	0.246161	11.7523	7.86743	4.26481
1500.	1500.	0.648107	1.	0.1	-2.6	-2.6	-2.6	0.	0.	0.	141.635	0.000175265	0.000179012	0.125589	0.125575	0.0418673	0.041854	0.125572	0.120583	141.635	0.000176691	2.32579*10^-7	0.00017735	0.238377	0.0127865	0.0837212	0.246155	10.8977	7.29531	3.95468
1500.	1500.	0.648107	1.	0.1	-2.5	-2.5	-2.5	0.	0.	0.	130.951	0.000189565	0.000193618	0.125585	0.125571	0.0418663	0.0418525	0.125568	0.12058	130.951	0.000191108	2.51555*10^-7	0.00019182	0.23837	0.0127861	0.0837188	0.246148	10.0753	6.74479	3.65624
1500.	1500.	0.648107	1.	0.1	-2.4	-2.4	-2.4	0.	0.	0.	120.685	0.000205689	0.000210087	0.125581	0.125567	0.0418653	0.0418508	0.125563	0.120576	120.685	0.000207363	2.72952*10^-7	0.000208136	0.238363	0.0127857	0.0837161	0.24614	9.28519	6.21586	3.36952
1500.	1500.	0.648107	1.	0.1	-2.3	-2.3	-2.3	0.	0.	0.	110.839	0.000223961	0.00022875	0.125577	0.125562	0.041864	0.041849	0.125558	0.120572	110.839	0.000225784	2.97199*10^-7	0.000226626	0.238354	0.0127852	0.083713	0.24613	8.52733	5.70853	3.0945
1500.	1500.	0.648107	1.	0.1	-2.2	-2.2	-2.2	0.	0.	0.	101.412	0.00024478	0.000250014	0.125572	0.125556	0.0418626	0.0418469	0.125553	0.120567	101.412	0.000246772	3.24827*10^-7	0.000247692	0.238344	0.0127847	0.0837095	0.24612	7.80174	5.22279	2.83119
1500.	1500.	0.648107	1.	0.1	-2.1	-2.1	-2.1	0.	0.	0.	92.4041	0.000268643	0.000274386	0.125566	0.12555	0.0418609	0.0418445	0.125546	0.120562	92.4041	0.000270829	3.56492*10^-7	0.000271839	0.238332	0.0127841	0.0837054	0.246108	7.1084	4.75865	2.57958
1500.	1500.	0.648107	1.	0.1	-2.	-2.	-2.	0.	0.	0.	83.8152	0.000296171	0.000302504	0.12556	0.125542	0.041859	0.0418417	0.125539	0.120556	83.8152	0.000298582	3.93023*10^-7	0.000299695	0.238319	0.0127834	0.0837008	0.246095	6.44732	4.3161	2.33968
1500.	1500.	0.648107	1.	0.1	-1.9	-1.9	-1.9	0.	0.	0.	75.6454	0.000328158	0.000335175	0.125552	0.125534	0.0418568	0.0418386	0.12553	0.120548	75.6454	0.000330829	4.3547*10^-7	0.000332062	0.238303	0.0127825	0.0836953	0.246079	5.8185	3.89514	2.11149
1500.	1500.	0.648107	1.	0.1	-1.8	-1.8	-1.8	0.	0.	0.	67.8947	0.00036562	0.000373437	0.125543	0.125524	0.0418541	0.0418349	0.12552	0.12054	67.8948	0.000368595	4.85182*10^-7	0.00036997	0.238285	0.0127816	0.083689	0.24606	5.22194	3.49578	1.895
1500.	1500.	0.648107	1.	0.1	-1.7	-1.7	-1.7	0.	0.	0.	60.5632	0.00040988	0.000418644	0.125532	0.125512	0.0418509	0.0418306	0.125508	0.12053	60.5632	0.000413216	5.43917*10^-7	0.000414757	0.238264	0.0127804	0.0836815	0.246038	4.65763	3.11802	1.69022
1500.	1500.	0.648107	1.	0.1	-1.6	-1.6	-1.6	0.	0.	0.	53.6507	0.00046269	0.000472583	0.12552	0.125498	0.0418471	0.0418255	0.125494	0.120518	53.6508	0.000466456	6.13996*10^-7	0.000468195	0.238239	0.0127791	0.0836726	0.246012	4.12559	2.76185	1.49714
1500.	1500.	0.648107	1.	0.1	-1.5	-1.5	-1.5	0.	0.	0.	47.1574	0.0005264	0.000537656	0.125504	0.125481	0.0418424	0.0418193	0.125477	0.120503	47.1574	0.000530685	6.9854*10^-7	0.000532663	0.238208	0.0127774	0.0836618	0.24598	3.6258	2.42727	1.31577
1500.	1500.	0.648107	1.	0.1	-1.4	-1.4	-1.4	0.	0.	0.	41.0831	0.00060423	0.000617149	0.125485	0.12546	0.0418366	0.0418119	0.125457	0.120485	41.0832	0.000609148	8.01821*10^-7	0.000611419	0.23817	0.0127754	0.0836486	0.245941	3.15827	2.11429	1.14611
