M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
2000.	2000.	0.648234	1.	0.1	0.1	0.1	0.1	0.	0.	0.	0.349018	0.0949107	0.0960506	0.101337	0.101493	0.0337271	0.033883	0.101491	0.0990578	0.349018	0.0953461	0.0000707641	0.0955439	0.192503	0.0103258	0.0676096	0.200553	0.000662512	0.00037355	0.000165848
2000.	2000.	0.648234	1.	0.1	0.2	0.2	0.2	0.	0.	0.	1.19186	0.0277932	0.028127	0.118297	0.118388	0.0394018	0.0394931	0.118386	0.11564	1.19186	0.0279207	0.0000207222	0.0279786	0.224634	0.0120493	0.0788946	0.234029	0.00264003	0.00148876	0.000660886
2000.	2000.	0.648234	1.	0.1	0.3	0.3	0.3	0.	0.	0.	2.59517	0.0127643	0.0129176	0.122101	0.122164	0.0406795	0.0407423	0.122162	0.119361	2.59518	0.0128229	9.51687*10^-6	0.0128495	0.231829	0.0124353	0.0814215	0.241524	0.00593258	0.00334565	0.00148512
2000.	2000.	0.648234	1.	0.1	0.4	0.4	0.4	0.	0.	0.	4.55896	0.00726604	0.0073533	0.123495	0.123543	0.0411492	0.0411969	0.123541	0.120724	4.55897	0.00729936	5.41745*10^-6	0.0073145	0.234462	0.0125765	0.082346	0.244267	0.0105401	0.0059442	0.00263854
2000.	2000.	0.648234	1.	0.1	0.5	0.5	0.5	0.	0.	0.	7.08323	0.00467662	0.00473279	0.124153	0.124191	0.0413716	0.0414099	0.124189	0.121368	7.08323	0.00469807	3.48682*10^-6	0.00470782	0.235701	0.012643	0.0827814	0.245558	0.0164627	0.00928442	0.00412115
2000.	2000.	0.648234	1.	0.1	0.6	0.6	0.6	0.	0.	0.	10.168	0.00325784	0.00329696	0.124514	0.124546	0.041494	0.041526	0.124544	0.121721	10.168	0.00327278	2.42899*10^-6	0.00327957	0.23638	0.0126794	0.0830199	0.246266	0.0237003	0.0133663	0.00593296
2000.	2000.	0.648234	1.	0.1	0.7	0.7	0.7	0.	0.	0.	13.8132	0.00239811	0.00242691	0.124733	0.124761	0.0415685	0.0415961	0.124759	0.121935	13.8132	0.00240911	1.788*10^-6	0.00241411	0.236792	0.0127015	0.0831645	0.246695	0.0322529	0.0181899	0.00807395
2000.	2000.	0.648234	1.	0.1	0.8	0.8	0.8	0.	0.	0.	18.0189	0.00183838	0.00186046	0.124876	0.1249	0.0416173	0.0416414	0.124898	0.122075	18.0189	0.00184682	1.37067*10^-6	0.00185065	0.23706	0.0127158	0.0832586	0.246974	0.0421206	0.0237551	0.0105441
2000.	2000.	0.648234	1.	0.1	0.9	0.9	0.9	0.	0.	0.	22.785	0.00145383	0.00147129	0.124974	0.124996	0.0416509	0.0416724	0.124994	0.122171	22.7851	0.0014605	1.08395*10^-6	0.00146353	0.237244	0.0127257	0.0833233	0.247166	0.0533032	0.030062	0.0133435
2000.	2000.	0.648234	1.	0.1	1.	1.	1.	0.	0.	0.	28.1117	0.00117836	0.00119251	0.125045	0.125064	0.0416752	0.0416945	0.125062	0.12224	28.1117	0.00118376	8.78565*10^-7	0.00118622	0.237376	0.0127328	0.0833696	0.247303	0.0658009	0.0371106	0.0164721
2000.	2000.	0.648234	1.	0.1	1.1	1.1	1.1	0.	0.	0.	33.9988	0.000974317	0.000986018	0.125097	0.125115	0.0416932	0.0417108	0.125113	0.122291	33.9988	0.000978786	7.26436*10^-7	0.000980816	0.237474	0.012738	0.0834039	0.247405	0.0796136	0.0449008	0.0199299
