M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3000.	3000.	0.647534	1.	-1.1	0.1	0.1	0.1	0.	0.	0.	12.5038	0.48306	0.484649	0.00405708	0.00402562	0.00136293	0.00133147	0.00402559	0.00401727	12.5038	0.484048	0.000160219	0.483502	0.00767097	0.000411469	0.00269415	0.00804214	0.000383576	0.000218735	0.0000987999
3000.	3000.	0.647534	1.	-1.1	0.2	0.2	0.2	0.	0.	0.	13.7458	0.439413	0.440859	0.0150133	0.0149557	0.00502372	0.00496612	0.0149556	0.0148649	13.7458	0.440313	0.000145743	0.439815	0.0284432	0.00152569	0.00998964	0.0298195	0.00156354	0.000890969	0.000402729
3000.	3000.	0.647534	1.	-1.1	0.3	0.3	0.3	0.	0.	0.	15.8261	0.381651	0.382907	0.0295044	0.0294292	0.00985994	0.00978472	0.029429	0.0292119	15.8261	0.382432	0.000126584	0.382001	0.0559333	0.00300025	0.0196445	0.0586397	0.00354002	0.00201679	0.000911823
3000.	3000.	0.647534	1.	-1.1	0.4	0.4	0.4	0.	0.	0.	18.7449	0.322224	0.323284	0.0444089	0.0443242	0.0148313	0.0147465	0.0443239	0.0439681	18.7449	0.322884	0.000106874	0.322519	0.0842158	0.00451732	0.0295777	0.0882907	0.00631303	0.00359619	0.00162608
3000.	3000.	0.647534	1.	-1.1	0.5	0.5	0.5	0.	0.	0.	22.5021	0.268422	0.269306	0.0579001	0.0578118	0.0193295	0.0192412	0.0578113	0.0573249	22.5021	0.268972	0.0000890291	0.268668	0.109821	0.00589079	0.0385707	0.115135	0.00988256	0.00562917	0.00254551
3000.	3000.	0.647534	1.	-1.1	0.6	0.6	0.6	0.	0.	0.	27.0977	0.2229	0.223633	0.0693135	0.0692255	0.0231339	0.0230459	0.069225	0.0686246	27.0976	0.223356	0.0000739304	0.223104	0.131486	0.0070529	0.0461797	0.137848	0.0142486	0.00811573	0.00367009
3000.	3000.	0.647534	1.	-1.1	0.7	0.7	0.7	0.	0.	0.	32.5316	0.185668	0.186278	0.0786473	0.0785618	0.0262443	0.0261588	0.0785612	0.0778653	32.5316	0.186048	0.0000615814	0.185838	0.149206	0.00800337	0.0524031	0.156425	0.0194112	0.0110559	0.00499985
3000.	3000.	0.647534	1.	-1.1	0.8	0.8	0.8	0.	0.	0.	38.804	0.155656	0.156168	0.0861702	0.0860882	0.0287508	0.0286688	0.0860876	0.0853132	38.804	0.155974	0.0000516272	0.155798	0.163489	0.00876952	0.0574195	0.1714	0.0253703	0.0144496	0.00653476
3000.	3000.	0.647534	1.	-1.1	0.9	0.9	0.9	0.	0.	0.	45.9147	0.13155	0.131982	0.0922122	0.0921342	0.0307634	0.0306854	0.0921335	0.0912949	45.9147	0.131819	0.0000436318	0.13167	0.174962	0.00938491	0.0614489	0.183427	0.0321259	0.0182969	0.00827485
3000.	3000.	0.647534	1.	-1.1	1.	1.	1.	0.	0.	0.	53.8639	0.112136	0.112505	0.0970777	0.0970038	0.0323839	0.03231	0.0970031	0.0961118	53.8638	0.112365	0.0000371927	0.112238	0.184201	0.00988051	0.0646939	0.193114	0.0396781	0.0225978	0.0102201
3000.	3000.	0.647534	1.	-1.1	1.1	1.1	1.1	0.	0.	0.	62.6514	0.0964075	0.0967247	0.101019	0.100949	0.0336964	0.0336265	0.100949	0.100014	62.6514	0.0966049	0.000031976	0.0964958	0.191687	0.010282	0.0673229	0.200962	0.0480267	0.0273523	0.0123705
3000.	3000.	0.647534	1.	-1.1	1.2	1.2	1.2	0.	0.	0.	72.2773	0.0835679	0.0838429	0.104236	0.10417	0.0347675	0.0347014	0.10417	0.103199	72.2773	0.083739	0.0000277174	0.0836444	0.197797	0.0106098	0.069469	0.207368	0.0571719	0.0325604	0.0147261
3000.	3000.	0.647534	1.	-1.1	1.3	1.3	1.3	0.	0.	0.	82.7417	0.0729991	0.0732393	0.106885	0.106822	0.035649	0.0355865	0.106821	0.105821	82.7416	0.0731485	0.000024212	0.0730659	0.202827	0.0108796	0.0712356	0.212641	0.0671136	0.038222	0.0172868
3000.	3000.	0.647534	1.	-1.1	1.4	1.4	1.4	0.	0.	0.	94.0444	0.0642257	0.064437	0.109083	0.109023	0.0363806	0.0363214	0.109023	0.107997	94.0443	0.0643572	0.0000213021	0.0642845	0.207003	0.0111036	0.072702	0.217019	0.0778519	0.0443372	0.0200527
3000.	3000.	0.647534	1.	-1.1	1.5	1.5	1.5	0.	0.	0.	106.185	0.0568822	0.0570694	0.110922	0.110866	0.0369929	0.0369366	0.110865	0.109818	106.185	0.0569987	0.0000188664	0.0569343	0.210497	0.011291	0.0739295	0.220683	0.0893866	0.0509061	0.0230238
3000.	3000.	0.647534	1.	-1.1	1.6	1.6	1.6	0.	0.	0.	119.165	0.0506866	0.0508534	0.112474	0.112421	0.0375093	0.0374558	0.11242	0.111355	119.165	0.0507903	0.0000168115	0.050733	0.213446	0.0114492	0.0749651	0.223774	0.101718	0.0579285	0.0262
3000.	3000.	0.647534	1.	-1.1	1.7	1.7	1.7	0.	0.	0.	132.983	0.0454199	0.0455693	0.113794	0.113743	0.0379481	0.0378972	0.113742	0.112661	132.983	0.0455128	0.0000150647	0.0454615	0.215953	0.0115837	0.0758454	0.226402	0.114846	0.0654044	0.0295814
3000.	3000.	0.647534	1.	-1.1	1.8	1.8	1.8	0.	0.	0.	147.639	0.040911	0.0410456	0.114923	0.114874	0.0383238	0.0382753	0.114873	0.113779	147.639	0.0409947	0.0000135692	0.0409485	0.218098	0.0116988	0.0765991	0.228651	0.12877	0.073334	0.033168
3000.	3000.	0.647534	1.	-1.1	1.9	1.9	1.9	0.	0.	0.	163.134	0.0370252	0.037147	0.115896	0.11585	0.0386475	0.0386011	0.115849	0.114742	163.134	0.037101	0.0000122804	0.0370591	0.219948	0.011798	0.0772486	0.23059	0.143491	0.0817171	0.0369597
3000.	3000.	0.647534	1.	-1.1	2.	2.	2.	0.	0.	0.	179.467	0.0336556	0.0337663	0.11674	0.116695	0.0389281	0.0388837	0.116695	0.115577	179.467	0.0337245	0.0000111627	0.0336864	0.221551	0.011884	0.0778118	0.232272	0.159008	0.0905539	0.0409566
