M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3000.	3000.	0.647534	1.	-1.1	0.1	0.1	0.1	0.	0.	0.	12.5038	0.48306	0.484649	0.00405708	0.00402562	0.00136293	0.00133147	0.00402559	0.00401727	12.5038	0.484048	0.000160219	0.483502	0.00767097	0.000411469	0.00269415	0.00804214	0.0000174497	0.0000107051	4.17632*10^-6
3000.	3000.	0.647534	1.	-1.1	0.2	0.2	0.2	0.	0.	0.	13.7458	0.439413	0.440859	0.0150133	0.0149557	0.00502372	0.00496612	0.0149556	0.0148649	13.7458	0.440313	0.000145743	0.439815	0.0284432	0.00152569	0.00998964	0.0298195	0.0000711285	0.0000435847	0.0000170235
3000.	3000.	0.647534	1.	-1.1	0.3	0.3	0.3	0.	0.	0.	15.8261	0.381651	0.382907	0.0295044	0.0294292	0.00985994	0.00978472	0.029429	0.0292119	15.8261	0.382432	0.000126584	0.382001	0.0559333	0.00300025	0.0196445	0.0586397	0.000161043	0.0000986429	0.0000385432
3000.	3000.	0.647534	1.	-1.1	0.4	0.4	0.4	0.	0.	0.	18.7449	0.322224	0.323284	0.0444089	0.0443242	0.0148313	0.0147465	0.0443239	0.0439681	18.7449	0.322884	0.000106874	0.322519	0.0842158	0.00451732	0.0295777	0.0882907	0.000287192	0.00017588	0.0000687352
3000.	3000.	0.647534	1.	-1.1	0.5	0.5	0.5	0.	0.	0.	22.5021	0.268422	0.269306	0.0579001	0.0578118	0.0193295	0.0192412	0.0578113	0.0573249	22.5021	0.268972	0.0000890291	0.268668	0.109821	0.00589079	0.0385707	0.115135	0.000449577	0.000275295	0.0001076
3000.	3000.	0.647534	1.	-1.1	0.6	0.6	0.6	0.	0.	0.	27.0977	0.2229	0.223633	0.0693135	0.0692255	0.0231339	0.0230459	0.069225	0.0686246	27.0976	0.223356	0.0000739304	0.223104	0.131486	0.0070529	0.0461797	0.137848	0.000648198	0.000396889	0.000155137
3000.	3000.	0.647534	1.	-1.1	0.7	0.7	0.7	0.	0.	0.	32.5316	0.185668	0.186278	0.0786473	0.0785618	0.0262443	0.0261588	0.0785612	0.0778653	32.5316	0.186048	0.0000615814	0.185838	0.149206	0.00800337	0.0524031	0.156425	0.000883054	0.000540661	0.000211346
3000.	3000.	0.647534	1.	-1.1	0.8	0.8	0.8	0.	0.	0.	38.804	0.155656	0.156168	0.0861702	0.0860882	0.0287508	0.0286688	0.0860876	0.0853132	38.804	0.155974	0.0000516272	0.155798	0.163489	0.00876952	0.0574195	0.1714	0.00115415	0.000706612	0.000276228
3000.	3000.	0.647534	1.	-1.1	0.9	0.9	0.9	0.	0.	0.	45.9147	0.13155	0.131982	0.0922122	0.0921342	0.0307634	0.0306854	0.0921335	0.0912949	45.9147	0.131819	0.0000436318	0.13167	0.174962	0.00938491	0.0614489	0.183427	0.00146147	0.000894741	0.000349782
3000.	3000.	0.647534	1.	-1.1	1.	1.	1.	0.	0.	0.	53.8639	0.112136	0.112505	0.0970777	0.0970038	0.0323839	0.03231	0.0970031	0.0961118	53.8638	0.112365	0.0000371927	0.112238	0.184201	0.00988051	0.0646939	0.193114	0.00180503	0.00110505	0.000432008
3000.	3000.	0.647534	1.	-1.1	1.1	1.1	1.1	0.	0.	0.	62.6514	0.0964075	0.0967247	0.101019	0.100949	0.0336964	0.0336265	0.100949	0.100014	62.6514	0.0966049	0.000031976	0.0964958	0.191687	0.010282	0.0673229	0.200962	0.00218483	0.00133754	0.000522907
3000.	3000.	0.647534	1.	-1.1	1.2	1.2	1.2	0.	0.	0.	72.2773	0.0835679	0.0838429	0.104236	0.10417	0.0347675	0.0347014	0.10417	0.103199	72.2773	0.083739	0.0000277174	0.0836444	0.197797	0.0106098	0.069469	0.207368	0.00260087	0.0015922	0.000622478
3000.	3000.	0.647534	1.	-1.1	1.3	1.3	1.3	0.	0.	0.	82.7417	0.0729991	0.0732393	0.106885	0.106822	0.035649	0.0355865	0.106821	0.105821	82.7416	0.0731485	0.000024212	0.0730659	0.202827	0.0108796	0.0712356	0.212641	0.00305313	0.00186904	0.000730722
3000.	3000.	0.647534	1.	-1.1	1.4	1.4	1.4	0.	0.	0.	94.0444	0.0642257	0.064437	0.109083	0.109023	0.0363806	0.0363214	0.109023	0.107997	94.0443	0.0643572	0.0000213021	0.0642845	0.207003	0.0111036	0.072702	0.217019	0.00354164	0.00216807	0.000847638
3000.	3000.	0.647534	1.	-1.1	1.5	1.5	1.5	0.	0.	0.	106.185	0.0568822	0.0570694	0.110922	0.110866	0.0369929	0.0369366	0.110865	0.109818	106.185	0.0569987	0.0000188664	0.0569343	0.210497	0.011291	0.0739295	0.220683	0.00406638	0.00248927	0.000973227
3000.	3000.	0.647534	1.	-1.1	1.6	1.6	1.6	0.	0.	0.	119.165	0.0506866	0.0508534	0.112474	0.112421	0.0375093	0.0374558	0.11242	0.111355	119.165	0.0507903	0.0000168115	0.050733	0.213446	0.0114492	0.0749651	0.223774	0.00462735	0.00283265	0.00110749
3000.	3000.	0.647534	1.	-1.1	1.7	1.7	1.7	0.	0.	0.	132.983	0.0454199	0.0455693	0.113794	0.113743	0.0379481	0.0378972	0.113742	0.112661	132.983	0.0455128	0.0000150647	0.0454615	0.215953	0.0115837	0.0758454	0.226402	0.00522456	0.0031982	0.00125042
3000.	3000.	0.647534	1.	-1.1	1.8	1.8	1.8	0.	0.	0.	147.639	0.040911	0.0410456	0.114923	0.114874	0.0383238	0.0382753	0.114873	0.113779	147.639	0.0409947	0.0000135692	0.0409485	0.218098	0.0116988	0.0765991	0.228651	0.00585801	0.00358594	0.00140203
3000.	3000.	0.647534	1.	-1.1	1.9	1.9	1.9	0.	0.	0.	163.134	0.0370252	0.037147	0.115896	0.11585	0.0386475	0.0386011	0.115849	0.114742	163.134	0.037101	0.0000122804	0.0370591	0.219948	0.011798	0.0772486	0.23059	0.00652769	0.00399586	0.00156231
3000.	3000.	0.647534	1.	-1.1	2.	2.	2.	0.	0.	0.	179.467	0.0336556	0.0337663	0.11674	0.116695	0.0389281	0.0388837	0.116695	0.115577	179.467	0.0337245	0.0000111627	0.0336864	0.221551	0.011884	0.0778118	0.232272	0.00723361	0.00442795	0.00173126
3000.	3000.	0.647534	1.	-1.1	2.1	2.1	2.1	0.	0.	0.	196.638	0.0307166	0.0308177	0.117476	0.117433	0.0391728	0.0391303	0.117432	0.116306	196.638	0.0307795	0.0000101879	0.0307447	0.22295	0.011959	0.0783031	0.233738	0.00797576	0.00488222	0.00190888
3000.	3000.	0.647534	1.	-1.1	2.2	2.2	2.2	0.	0.	0.	214.648	0.0281394	0.0282319	0.118121	0.11808	0.0393873	0.0393465	0.118079	0.116945	214.648	0.028197	9.33313*10^-6	0.0281651	0.224177	0.0120248	0.0787339	0.235024	0.00875414	0.00535867	0.00209517
3000.	3000.	0.647534	1.	-1.1	2.3	2.3	2.3	0.	0.	0.	233.497	0.0258679	0.025953	0.11869	0.118651	0.0395764	0.0395371	0.11865	0.117508	233.497	0.0259208	8.57975*10^-6	0.0258916	0.225258	0.0120828	0.0791135	0.236157	0.00956877	0.0058573	0.00229014
3000.	3000.	0.647534	1.	-1.1	2.4	2.4	2.4	0.	0.	0.	253.183	0.0238565	0.023935	0.119193	0.119156	0.0397437	0.039706	0.119155	0.118006	253.183	0.0239053	7.91262*10^-6	0.0238783	0.226215	0.0121341	0.0794497	0.237161	0.0104196	0.00637811	0.00249378
3000.	3000.	0.647534	1.	-1.1	2.5	2.5	2.5	0.	0.	0.	273.708	0.0220675	0.0221401	0.119641	0.119605	0.0398926	0.0398562	0.119604	0.11845	273.708	0.0221127	7.31926*10^-6	0.0220877	0.227066	0.0121798	0.0797488	0.238053	0.0113067	0.00692109	0.0027061
3000.	3000.	0.647534	1.	-1.1	2.6	2.6	2.6	0.	0.	0.	295.072	0.0204698	0.0205372	0.120041	0.120006	0.0400254	0.0399903	0.120005	0.118846	295.072	0.0205117	6.78934*10^-6	0.0204886	0.227827	0.0122206	0.0800158	0.238851	0.01223	0.00748626	0.00292708
3000.	3000.	0.647534	1.	-1.1	2.7	2.7	2.7	0.	0.	0.	317.274	0.0190374	0.0191	0.1204	0.120366	0.0401446	0.0401107	0.120365	0.119201	317.274	0.0190764	6.31424*10^-6	0.0190548	0.228509	0.0122572	0.0802552	0.239565	0.0131896	0.0080736	0.00315674
3000.	3000.	0.647534	1.	-1.1	2.8	2.8	2.8	0.	0.	0.	340.314	0.0177485	0.0178069	0.120722	0.12069	0.0402517	0.0402189	0.120689	0.11952	340.314	0.0177848	5.88675*10^-6	0.0177648	0.229122	0.0122901	0.0804707	0.240208	0.0141854	0.00868312	0.00339507
