M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3500.	3500.	0.648344	1.	0.1	-3.	-3.	-3.	0.	0.	0.	442.591	0.000131064	0.000131578	0.125083	0.125081	0.041695	0.0416929	0.12508	0.124167	442.591	0.000131261	3.18784e-8	0.000131349	0.237428	0.0127356	0.0833878	0.249247	0.119346	0.0672354	0.0292298
3500.	3500.	0.648344	1.	0.1	-2.9	-2.9	-2.9	0.	0.	0.	413.583	0.000140257	0.000140806	0.12508	0.125078	0.0416942	0.0416921	0.125078	0.124165	413.583	0.000140467	3.41143e-8	0.000140562	0.237423	0.0127353	0.0833863	0.249242	0.111522	0.0628276	0.0273136
3500.	3500.	0.648344	1.	0.1	-2.8	-2.8	-2.8	0.	0.	0.	385.558	0.000150452	0.000151041	0.125078	0.125076	0.0416934	0.0416912	0.125075	0.124162	385.558	0.000150677	3.65939e-8	0.000150779	0.237419	0.0127351	0.0833846	0.249237	0.103963	0.0585692	0.0254623
3500.	3500.	0.648344	1.	0.1	-2.7	-2.7	-2.7	0.	0.	0.	358.517	0.000161799	0.000162433	0.125075	0.125073	0.0416925	0.0416902	0.125072	0.12416	358.517	0.000162042	3.9354e-8	0.000162151	0.237413	0.0127348	0.0833827	0.249232	0.0966696	0.0544602	0.0236759
3500.	3500.	0.648344	1.	0.1	-2.6	-2.6	-2.6	0.	0.	0.	332.459	0.000174481	0.000175165	0.125072	0.12507	0.0416915	0.0416891	0.125069	0.124156	332.459	0.000174743	4.24386e-8	0.00017486	0.237407	0.0127345	0.0833806	0.249225	0.0896412	0.0505007	0.0219546
3500.	3500.	0.648344	1.	0.1	-2.5	-2.5	-2.5	0.	0.	0.	307.385	0.000188714	0.000189453	0.125069	0.125066	0.0416903	0.0416878	0.125065	0.124153	307.385	0.000188997	4.59004e-8	0.000189124	0.2374	0.0127341	0.0833782	0.249218	0.082878	0.0466905	0.0202981
3500.	3500.	0.648344	1.	0.1	-2.4	-2.4	-2.4	0.	0.	0.	283.294	0.000204762	0.000205564	0.125065	0.125062	0.0416891	0.0416864	0.125061	0.124149	283.294	0.000205069	4.98037e-8	0.000205207	0.237393	0.0127337	0.0833755	0.24921	0.0763801	0.0430298	0.0187067
3500.	3500.	0.648344	1.	0.1	-2.3	-2.3	-2.3	0.	0.	0.	260.186	0.000222948	0.000223821	0.12506	0.125057	0.0416876	0.0416849	0.125057	0.124145	260.186	0.000223282	5.42269e-8	0.000223432	0.237384	0.0127332	0.0833725	0.249201	0.0701474	0.0395185	0.0171802
3500.	3500.	0.648344	1.	0.1	-2.2	-2.2	-2.2	0.	0.	0.	238.062	0.000243667	0.000244622	0.125055	0.125052	0.0416859	0.0416831	0.125051	0.124139	238.062	0.000244033	5.92665e-8	0.000244197	0.237374	0.0127327	0.083369	0.249191	0.0641799	0.0361567	0.0157187
3500.	3500.	0.648344	1.	0.1	-2.1	-2.1	-2.1	0.	0.	0.	216.921	0.000267415	0.000268462	0.125049	0.125046	0.041684	0.041681	0.125045	0.124134	216.921	0.000267816	6.50426e-8	0.000267996	0.237363	0.0127321	0.083365	0.249179	0.0584776	0.0329442	0.0143221
