M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3500.	3500.	0.647859	1.	-0.9	0.1	0.1	0.1	0.	0.	0.	9.90904	0.47512	0.476507	0.00606615	0.0060382	0.00203141	0.00200346	0.00603817	0.00602214	9.90903	0.475834	0.000115682	0.475678	0.011488	0.000616214	0.00403474	0.0120599	0.000129286	0.0000729036	0.0000316642
3500.	3500.	0.647859	1.	-0.9	0.2	0.2	0.2	0.	0.	0.	11.3687	0.414117	0.415326	0.0213636	0.0213147	0.00713754	0.00708863	0.0213146	0.0212079	11.3687	0.414739	0.000100829	0.414603	0.0405055	0.00217271	0.0142261	0.0425219	0.000522999	0.000294775	0.000128091
3500.	3500.	0.647859	1.	-0.9	0.3	0.3	0.3	0.	0.	0.	13.8088	0.34094	0.341935	0.0397071	0.0396466	0.0132559	0.0131954	0.0396464	0.0394173	13.8088	0.341452	0.0000830121	0.34134	0.075314	0.00403983	0.0264513	0.0790631	0.00118116	0.000665624	0.000289284
3500.	3500.	0.647859	1.	-0.9	0.4	0.4	0.4	0.	0.	0.	17.2294	0.273253	0.274051	0.0566711	0.0566064	0.0189119	0.0188473	0.0566061	0.0562571	17.2293	0.273664	0.0000665318	0.273574	0.107511	0.00576685	0.0377592	0.112863	0.00210376	0.00118545	0.000515244
3500.	3500.	0.647859	1.	-0.9	0.5	0.5	0.5	0.	0.	0.	21.6303	0.217657	0.218292	0.0706032	0.0705387	0.0235559	0.0234915	0.0705384	0.0700872	21.6303	0.217984	0.0000529951	0.217912	0.133957	0.0071854	0.0470473	0.140625	0.0032908	0.00185425	0.00080597
3500.	3500.	0.647859	1.	-0.9	0.6	0.6	0.6	0.	0.	0.	27.0117	0.174294	0.174803	0.0814683	0.0814064	0.0271767	0.0271148	0.0814059	0.0808727	27.0117	0.174556	0.0000424372	0.174499	0.154583	0.0082918	0.0542916	0.162278	0.00474229	0.00267204	0.00116146
3500.	3500.	0.647859	1.	-0.9	0.7	0.7	0.7	0.	0.	0.	33.3735	0.141069	0.141481	0.0897925	0.089734	0.0299503	0.0298919	0.0897335	0.089136	33.3734	0.141282	0.0000343476	0.141235	0.170387	0.00913953	0.0598422	0.178869	0.00645823	0.00363879	0.00158172
3500.	3500.	0.647859	1.	-0.9	0.8	0.8	0.8	0.	0.	0.	40.7157	0.115631	0.115968	0.0961655	0.0961107	0.0320734	0.0320187	0.0961102	0.0954623	40.7157	0.115804	0.0000281538	0.115766	0.182488	0.0097886	0.0640921	0.191572	0.0084386	0.00475453	0.00206675
3500.	3500.	0.647859	1.	-0.9	0.9	0.9	0.9	0.	0.	0.	49.0383	0.0960061	0.0962865	0.101081	0.10103	0.0337109	0.0336597	0.10103	0.100342	49.0383	0.0961504	0.0000233756	0.0961189	0.191823	0.0102893	0.0673706	0.201372	0.0106834	0.00601925	0.00261654
3500.	3500.	0.647859	1.	-0.9	1.	1.	1.	0.	0.	0.	58.3413	0.0806971	0.0809327	0.104916	0.104868	0.034988	0.0349402	0.104868	0.104149	58.3413	0.0808184	0.0000196482	0.0807919	0.199105	0.0106799	0.0699282	0.209016	0.0131927	0.00743294	0.0032311
