M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3500.	3500.	0.648344	1.	0.1	0.1	0.1	0.1	0.	0.	0.	0.60914	0.0952292	0.0956022	0.101213	0.101264	0.0337208	0.0337717	0.101264	0.100472	0.60914	0.0953721	0.0000231623	0.095436	0.19217	0.0103079	0.0674925	0.201736	0.000132947	0.0000748895	0.0000325607
3500.	3500.	0.648344	1.	0.1	0.2	0.2	0.2	0.	0.	0.	2.08539	0.0278163	0.0279252	0.118126	0.118155	0.0393653	0.039395	0.118155	0.11726	2.08539	0.027858	6.76568e-6	0.0278767	0.224252	0.0120288	0.0787603	0.235415	0.000531129	0.000299203	0.000130082
3500.	3500.	0.648344	1.	0.1	0.3	0.3	0.3	0.	0.	0.	4.545	0.012763	0.012813	0.121904	0.121925	0.040628	0.0406485	0.121924	0.121012	4.54501	0.0127822	3.10431e-6	0.0127907	0.231416	0.0124131	0.0812764	0.242936	0.00119455	0.00067294	0.000292564
3500.	3500.	0.648344	1.	0.1	0.4	0.4	0.4	0.	0.	0.	7.98797	0.0072619	0.00729035	0.123286	0.123302	0.0410902	0.0411057	0.123301	0.122383	7.98797	0.0072728	1.76629e-6	0.00727768	0.234034	0.0125535	0.0821959	0.245684	0.0021232	0.0011961	0.000520006
3500.	3500.	0.648344	1.	0.1	0.5	0.5	0.5	0.	0.	0.	12.4143	0.00467267	0.00469097	0.123937	0.123949	0.0413081	0.0413206	0.123949	0.123029	12.4143	0.00467968	1.13652e-6	0.00468282	0.235266	0.0126196	0.0826287	0.246978	0.00331709	0.00186869	0.000812408
3500.	3500.	0.648344	1.	0.1	0.6	0.6	0.6	0.	0.	0.	17.824	0.00325449	0.00326723	0.124293	0.124304	0.0414277	0.0414381	0.124303	0.123383	17.824	0.00325937	7.91579e-7	0.00326156	0.235941	0.0126558	0.0828657	0.247687	0.00477622	0.00269069	0.00116977
3500.	3500.	0.648344	1.	0.1	0.7	0.7	0.7	0.	0.	0.	24.217	0.00239534	0.00240472	0.12451	0.124519	0.0415002	0.0415092	0.124518	0.123598	24.217	0.00239893	5.82611e-7	0.00240054	0.23635	0.0126778	0.0830093	0.248116	0.00650058	0.00366213	0.0015921
3500.	3500.	0.648344	1.	0.1	0.8	0.8	0.8	0.	0.	0.	31.5934	0.00183608	0.00184327	0.12465	0.124658	0.0415475	0.0415553	0.124658	0.123738	31.5934	0.00183883	4.46583e-7	0.00184006	0.236616	0.0126921	0.0831028	0.248395	0.00849018	0.00478298	0.00207938
3500.	3500.	0.648344	1.	0.1	0.9	0.9	0.9	0.	0.	0.	39.9532	0.0014519	0.00145758	0.124747	0.124754	0.04158	0.041587	0.124753	0.123834	39.9532	0.00145408	3.53141e-7	0.00145505	0.236799	0.0127019	0.083167	0.248587	0.010745	0.00605326	0.00263162
3500.	3500.	0.648344	1.	0.1	1.	1.	1.	0.	0.	0.	49.2963	0.00117672	0.00118133	0.124816	0.124823	0.0416034	0.0416097	0.124822	0.123903	49.2963	0.00117848	2.8621e-7	0.00117928	0.23693	0.0127089	0.083213	0.248725	0.0132651	0.00747297	0.00324883
3500.	3500.	0.648344	1.	0.1	1.1	1.1	1.1	0.	0.	0.	59.6228	0.000972915	0.000976726	0.124868	0.124874	0.0416207	0.0416264	0.124873	0.123954	59.6228	0.000974375	2.36639e-7	0.000975029	0.237027	0.0127141	0.0832471	0.248826	0.0160504	0.0090421	0.00393099
