M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3500.	3500.	0.648829	1.	1.1	0.1	0.1	0.1	0.	0.	0.	14.6035	0.482068	0.483236	0.00432928	0.00435287	0.00143527	0.00145887	0.00435285	0.00429724	14.6035	0.48279	0.00011713	0.482397	0.00823995	0.000441989	0.00289398	0.00865014	0.000136665	0.000076909	0.0000334714
3500.	3500.	0.648829	1.	1.1	0.2	0.2	0.2	0.	0.	0.	16.0964	0.437357	0.438417	0.0155212	0.0155638	0.00515957	0.00520218	0.0155637	0.015407	16.0964	0.438012	0.000106267	0.437656	0.0295023	0.0015825	0.0103616	0.0309709	0.000539336	0.000303675	0.000132092
3500.	3500.	0.648829	1.	1.1	0.3	0.3	0.3	0.	0.	0.	18.5756	0.378985	0.379903	0.030139	0.0301943	0.0100279	0.0100832	0.0301941	0.0299175	18.5756	0.379553	0.0000920836	0.379244	0.0572615	0.0030715	0.020111	0.060112	0.00120804	0.000680313	0.000295868
3500.	3500.	0.648829	1.	1.1	0.4	0.4	0.4	0.	0.	0.	22.0411	0.319398	0.320171	0.0450642	0.0451263	0.0150007	0.0150628	0.045126	0.0447334	22.0411	0.319876	0.0000776054	0.319616	0.0855988	0.0045915	0.0300634	0.0898599	0.00214277	0.00120682	0.000524799
3500.	3500.	0.648829	1.	1.1	0.5	0.5	0.5	0.	0.	0.	26.4929	0.265727	0.26637	0.0585093	0.0585738	0.0194816	0.0195461	0.0585735	0.05808	26.4929	0.266125	0.0000645647	0.265908	0.111122	0.00596058	0.0390276	0.116654	0.00334354	0.0018832	0.000818886
3500.	3500.	0.648829	1.	1.1	0.6	0.6	0.6	0.	0.	0.	31.931	0.220471	0.221005	0.0698474	0.0699116	0.0232611	0.0233253	0.0699112	0.0693351	31.931	0.220801	0.0000535688	0.220622	0.132644	0.00711499	0.0465863	0.139247	0.00481034	0.00270946	0.00117813
3500.	3500.	0.648829	1.	1.1	0.7	0.7	0.7	0.	0.	0.	38.3554	0.183543	0.183988	0.0791	0.0791624	0.0263459	0.0264083	0.079162	0.07852	38.3554	0.183818	0.0000445962	0.183668	0.150205	0.00805698	0.0527541	0.157682	0.00654316	0.00368558	0.00160252
3500.	3500.	0.648829	1.	1.1	0.8	0.8	0.8	0.	0.	0.	45.7661	0.153823	0.154195	0.0865473	0.086607	0.0288292	0.0288889	0.0866065	0.0859128	45.7662	0.154053	0.0000373749	0.153928	0.164339	0.00881511	0.057718	0.17252	0.00854202	0.00481158	0.00209208
3500.	3500.	0.648829	1.	1.1	0.9	0.9	0.9	0.	0.	0.	54.1632	0.129975	0.13029	0.0925233	0.0925801	0.0308222	0.030879	0.0925796	0.0918451	54.1632	0.13017	0.0000315806	0.130064	0.17568	0.00942343	0.0617011	0.184425	0.0108069	0.00608745	0.00264678
3500.	3500.	0.648829	1.	1.1	1.	1.	1.	0.	0.	0.	63.5465	0.110783	0.111051	0.0973331	0.0973868	0.0324264	0.0324802	0.0973863	0.0966197	63.5465	0.110949	0.0000269174	0.110859	0.184807	0.009913	0.0649066	0.194006	0.0133378	0.00751319	0.00326665
3500.	3500.	0.648829	1.	1.1	1.1	1.1	1.1	0.	0.	0.	73.9162	0.0952412	0.095472	0.101228	0.101279	0.0337258	0.0337766	0.101279	0.100486	73.9162	0.0953839	0.0000231412	0.0953063	0.192198	0.0103094	0.0675024	0.201765	0.0161348	0.0090888	0.00395167
3500.	3500.	0.648829	1.	1.1	1.2	1.2	1.2	0.	0.	0.	85.2721	0.0825577	0.0827577	0.104407	0.104455	0.0347864	0.0348345	0.104455	0.103642	85.2721	0.0826813	0.0000200594	0.0826141	0.198229	0.010633	0.0696208	0.208097	0.0191978	0.0108143	0.00470184
3500.	3500.	0.648829	1.	1.1	1.3	1.3	1.3	0.	0.	0.	97.6143	0.0721192	0.0722939	0.107024	0.107069	0.0356594	0.0357049	0.107069	0.10624	97.6144	0.0722272	0.0000175231	0.0721685	0.203194	0.0108993	0.0713643	0.213309	0.0225268	0.0126896	0.00551717
3500.	3500.	0.648829	1.	1.1	1.4	1.4	1.4	0.	0.	0.	110.943	0.0634549	0.0636086	0.109196	0.109239	0.0363842	0.0364273	0.109238	0.108396	110.943	0.0635499	0.0000154179	0.0634982	0.207314	0.0111203	0.0728114	0.217634	0.0261218	0.0147149	0.00639765
3500.	3500.	0.648829	1.	1.1	1.5	1.5	1.5	0.	0.	0.	125.258	0.056203	0.0563392	0.111014	0.111054	0.0369909	0.0370318	0.111054	0.1102	125.258	0.0562872	0.0000136559	0.0562415	0.210763	0.0113053	0.0740226	0.221254	0.0299829	0.01689	0.00734329
3500.	3500.	0.648829	1.	1.1	1.6	1.6	1.6	0.	0.	0.	140.559	0.0500848	0.0502062	0.112547	0.112586	0.0375028	0.0375417	0.112586	0.111723	140.559	0.0501598	0.0000121693	0.050119	0.213672	0.0114613	0.0750445	0.224309	0.03411	0.0192149	0.00835409
3500.	3500.	0.648829	1.	1.1	1.7	1.7	1.7	0.	0.	0.	156.846	0.0448838	0.0449926	0.113851	0.113888	0.0379381	0.0379751	0.113888	0.113017	156.846	0.044951	0.0000109056	0.0449145	0.216145	0.011594	0.0759132	0.226905	0.0385032	0.0216898	0.00943004
3500.	3500.	0.648829	1.	1.1	1.8	1.8	1.8	0.	0.	0.	174.12	0.0404311	0.040529	0.114968	0.115003	0.0383108	0.0383461	0.115002	0.114125	174.12	0.0404916	9.82371e-6	0.0404587	0.218263	0.0117076	0.0766569	0.229128	0.0431623	0.0243145	0.0105711
3500.	3500.	0.648829	1.	1.1	1.9	1.9	1.9	0.	0.	0.	192.38	0.0365935	0.0366822	0.11593	0.115964	0.0386321	0.0386658	0.115963	0.115081	192.38	0.0366483	8.89128e-6	0.0366185	0.220088	0.0118055	0.0772978	0.231044	0.0480875	0.0270891	0.0117774
3500.	3500.	0.648829	1.	1.1	2.	2.	2.	0.	0.	0.	211.627	0.0332655	0.0333461	0.116764	0.116797	0.0389107	0.038943	0.116796	0.115909	211.627	0.0333153	8.08266e-6	0.0332882	0.221671	0.0118904	0.0778537	0.232705	0.0532788	0.0300135	0.0130488
3500.	3500.	0.648829	1.	1.1	2.1	2.1	2.1	0.	0.	0.	231.859	0.0303627	0.0304362	0.117492	0.117523	0.0391538	0.0391847	0.117523	0.116632	231.859	0.0304081	7.37734e-6	0.0303834	0.223051	0.0119644	0.0783385	0.234155	0.058736	0.0330879	0.0143854
3500.	3500.	0.648829	1.	1.1	2.2	2.2	2.2	0.	0.	0.	253.078	0.0278169	0.0278843	0.118131	0.11816	0.039367	0.0393967	0.11816	0.117265	253.078	0.0278586	6.7588e-6	0.027836	0.224262	0.0120294	0.0787637	0.235425	0.0644593	0.0363121	0.0157871
3500.	3500.	0.648829	1.	1.1	2.3	2.3	2.3	0.	0.	0.	275.284	0.0255731	0.0256351	0.118693	0.118722	0.039555	0.0395835	0.118721	0.117824	275.284	0.0256114	6.21361e-6	0.0255906	0.225329	0.0120866	0.0791385	0.236546	0.0704487	0.0396861	0.017254
3500.	3500.	0.648829	1.	1.1	2.4	2.4	2.4	0.	0.	0.	298.475	0.0235861	0.0236432	0.119192	0.119219	0.0397215	0.0397489	0.119219	0.118319	298.475	0.0236214	5.73081e-6	0.0236022	0.226274	0.0121373	0.0794703	0.237538	0.076704	0.0432101	0.018786
3500.	3500.	0.648829	1.	1.1	2.5	2.5	2.5	0.	0.	0.	322.653	0.0218187	0.0218715	0.119635	0.119662	0.0398696	0.039896	0.119661	0.118759	322.653	0.0218514	5.30138e-6	0.0218336	0.227114	0.0121824	0.0797655	0.23842	0.0832254	0.0468839	0.0203832
3500.	3500.	0.648829	1.	1.1	2.6	2.6	2.6	0.	0.	0.	347.817	0.0202401	0.0202892	0.120031	0.120057	0.0400018	0.0400274	0.120056	0.119152	347.817	0.0202704	4.91783e-6	0.020254	0.227865	0.0122226	0.0800292	0.239208	0.0900128	0.0507076	0.0220456
3500.	3500.	0.648829	1.	1.1	2.7	2.7	2.7	0.	0.	0.	373.968	0.0188248	0.0188704	0.120386	0.120411	0.0401205	0.0401451	0.12041	0.119504	373.968	0.018853	4.57394e-6	0.0188377	0.228538	0.0122587	0.0802656	0.239915	0.0970663	0.0546811	0.0237731
3500.	3500.	0.648829	1.	1.1	2.8	2.8	2.8	0.	0.	0.	401.105	0.0175512	0.0175937	0.120706	0.120729	0.0402272	0.0402511	0.120729	0.119822	401.105	0.0175775	4.26449e-6	0.0175632	0.229144	0.0122912	0.0804783	0.24055	0.104386	0.0588046	0.0255657
3500.	3500.	0.648829	1.	1.1	2.9	2.9	2.9	0.	0.	0.	429.228	0.0164012	0.016441	0.120994	0.121017	0.0403237	0.0403467	0.121016	0.120108	429.228	0.0164258	3.98508e-6	0.0164124	0.229691	0.0123206	0.0806704	0.241125	0.111971	0.0630779	0.0274235
3500.	3500.	0.648829	1.	1.1	3.	3.	3.	0.	0.	0.	458.337	0.0153596	0.0153968	0.121255	0.121278	0.040411	0.0404334	0.121277	0.120367	458.337	0.0153826	3.73198e-6	0.0153701	0.230186	0.0123471	0.0808443	0.241645	0.119823	0.0675011	0.0293465
3500.	3500.	0.648878	1.	1.2	0.1	0.1	0.1	0.	0.	0.	17.2916	0.48479	0.485826	0.00366544	0.0036872	0.0012146	0.00123636	0.00368718	0.00363829	17.2916	0.485516	0.000117779	0.484983	0.00697812	0.000374305	0.00245081	0.00732549	0.000137041	0.0000771133	0.0000335635
3500.	3500.	0.648878	1.	1.2	0.2	0.2	0.2	0.	0.	0.	18.7862	0.446222	0.447175	0.0133176	0.0133575	0.00442597	0.00446582	0.0133574	0.0132196	18.7862	0.44689	0.000108409	0.4464	0.0253169	0.00135799	0.00889163	0.0265772	0.000540163	0.000304126	0.000132295
3500.	3500.	0.648878	1.	1.2	0.3	0.3	0.3	0.	0.	0.	21.2674	0.394163	0.395005	0.0263518	0.0264045	0.00876638	0.0088191	0.0264043	0.0261581	21.2674	0.394753	0.0000957616	0.39432	0.0500702	0.00268576	0.0175853	0.0525627	0.0012094	0.000681055	0.0002962
3500.	3500.	0.648878	1.	1.2	0.4	0.4	0.4	0.	0.	0.	24.7351	0.338903	0.339627	0.0401904	0.0402508	0.0133767	0.0134371	0.0402506	0.0398953	24.7351	0.339411	0.0000823362	0.339038	0.0763458	0.00409517	0.0268137	0.0801463	0.00214474	0.0012079	0.000525281
3500.	3500.	0.648878	1.	1.2	0.5	0.5	0.5	0.	0.	0.	29.1895	0.287186	0.287799	0.0531436	0.0532075	0.0176933	0.0177572	0.0532073	0.0527536	29.1895	0.287616	0.0000697715	0.2873	0.100937	0.00541422	0.0354503	0.105961	0.0033462	0.00188466	0.000819537
