M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3500.	3500.	0.647859	1.	-0.9	-3.	-3.	-3.	0.	0.	0.	450.947	0.0104402	0.0104707	0.122489	0.122508	0.0408235	0.0408421	0.122507	0.121592	450.947	0.0104559	2.54198e-6	0.0104525	0.232524	0.0124725	0.0816656	0.244099	0.119088	0.0670878	0.0291666
3500.	3500.	0.647859	1.	-0.9	-2.9	-2.9	-2.9	0.	0.	0.	422.014	0.011156	0.0111885	0.122309	0.122329	0.0407634	0.0407826	0.122328	0.121414	422.014	0.0111727	2.71626e-6	0.0111691	0.232184	0.0124543	0.081546	0.243742	0.111284	0.0626913	0.0272553
3500.	3500.	0.647859	1.	-0.9	-2.8	-2.8	-2.8	0.	0.	0.	394.061	0.0119473	0.0119822	0.122111	0.122131	0.040697	0.0407168	0.12213	0.121216	394.061	0.0119653	2.90894e-6	0.0119614	0.231807	0.0124341	0.0814138	0.243347	0.103745	0.0584439	0.0254087
3500.	3500.	0.647859	1.	-0.9	-2.7	-2.7	-2.7	0.	0.	0.	367.089	0.0128252	0.0128626	0.12189	0.121911	0.0406233	0.0406438	0.12191	0.120998	367.089	0.0128444	3.12268e-6	0.0128402	0.23139	0.0124117	0.0812671	0.242908	0.0964696	0.0543454	0.0236269
3500.	3500.	0.647859	1.	-0.9	-2.6	-2.6	-2.6	0.	0.	0.	341.096	0.0138025	0.0138428	0.121645	0.121666	0.0405413	0.0405626	0.121666	0.120754	341.097	0.0138232	3.36063e-6	0.0138187	0.230925	0.0123868	0.0811038	0.24242	0.0894588	0.0503959	0.0219099
3500.	3500.	0.647859	1.	-0.9	-2.5	-2.5	-2.5	0.	0.	0.	316.085	0.0148947	0.0149382	0.121371	0.121393	0.0404497	0.0404717	0.121392	0.120482	316.085	0.014917	3.62656e-6	0.0149122	0.230405	0.0123589	0.0809214	0.241875	0.0827126	0.0465954	0.0202576
3500.	3500.	0.647859	1.	-0.9	-2.4	-2.4	-2.4	0.	0.	0.	292.054	0.0161203	0.0161673	0.121063	0.121086	0.0403469	0.0403698	0.121086	0.120177	292.054	0.0161445	3.92496e-6	0.0161392	0.229822	0.0123276	0.0807166	0.241263	0.0762307	0.0429438	0.0186701
3500.	3500.	0.647859	1.	-0.9	-2.3	-2.3	-2.3	0.	0.	0.	269.003	0.0175016	0.0175527	0.120717	0.120741	0.040231	0.0402549	0.12074	0.119833	269.003	0.0175279	4.26129e-6	0.0175222	0.229165	0.0122924	0.0804859	0.240573	0.0700133	0.0394413	0.0171474
3500.	3500.	0.647859	1.	-0.9	-2.2	-2.2	-2.2	0.	0.	0.	246.932	0.0190659	0.0191215	0.120324	0.120349	0.0400998	0.0401247	0.120349	0.119443	246.932	0.0190945	4.64216e-6	0.0190883	0.228421	0.0122525	0.0802245	0.239792	0.0640604	0.0360877	0.0156894
3500.	3500.	0.647859	1.	-0.9	-2.1	-2.1	-2.1	0.	0.	0.	225.842	0.0208463	0.0209072	0.119878	0.119904	0.0399506	0.0399765	0.119903	0.119	225.842	0.0208776	5.07566e-6	0.0208708	0.227574	0.012207	0.0799271	0.238903	0.0583719	0.0328831	0.0142962
