M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3500.	3500.	0.648829	1.	1.1	-3.	-3.	-3.	0.	0.	0.	457.531	0.0153866	0.0154239	0.121271	0.121249	0.0404311	0.0404087	0.121248	0.120383	457.531	0.0154097	3.73856e-6	0.0153972	0.230173	0.0123464	0.0808398	0.241631	0.119605	0.0673835	0.0292933
3500.	3500.	0.648829	1.	1.1	-2.9	-2.9	-2.9	0.	0.	0.	428.449	0.0164311	0.0164709	0.12101	0.120986	0.0403442	0.0403211	0.120986	0.120124	428.449	0.0164557	3.99233e-6	0.0164423	0.229676	0.0123198	0.0806654	0.24111	0.111761	0.0629643	0.0273721
3500.	3500.	0.648829	1.	1.1	-2.8	-2.8	-2.8	0.	0.	0.	400.352	0.0175842	0.0176268	0.120721	0.120697	0.0402483	0.0402245	0.120697	0.119838	400.352	0.0176105	4.2725e-6	0.0175962	0.229128	0.0122904	0.0804728	0.240534	0.104183	0.0586949	0.025516
3500.	3500.	0.648829	1.	1.1	-2.7	-2.7	-2.7	0.	0.	0.	373.242	0.0188614	0.0189071	0.120402	0.120377	0.0401421	0.0401174	0.120376	0.11952	373.242	0.0188896	4.58283e-6	0.0188743	0.228521	0.0122578	0.0802595	0.239896	0.0968706	0.0545754	0.0237251
3500.	3500.	0.648829	1.	1.1	-2.6	-2.6	-2.6	0.	0.	0.	347.119	0.0202809	0.02033	0.120046	0.120021	0.040024	0.0399984	0.12002	0.119168	347.119	0.0203112	4.92773e-6	0.0202947	0.227846	0.0122216	0.0800224	0.239188	0.0898244	0.0506057	0.0219994
3500.	3500.	0.648829	1.	1.1	-2.5	-2.5	-2.5	0.	0.	0.	321.981	0.0218642	0.0219172	0.11965	0.119624	0.0398922	0.0398657	0.119623	0.118775	321.981	0.021897	5.31244e-6	0.0218792	0.227093	0.0121812	0.0797579	0.238397	0.0830442	0.046786	0.0203388
3500.	3500.	0.648829	1.	1.1	-2.4	-2.4	-2.4	0.	0.	0.	297.83	0.0236372	0.0236944	0.119206	0.119179	0.0397446	0.0397171	0.119178	0.118334	297.83	0.0236726	5.74323e-6	0.0236533	0.226249	0.012136	0.0794618	0.237512	0.07653	0.0431161	0.0187434
3500.	3500.	0.648829	1.	1.1	-2.3	-2.3	-2.3	0.	0.	0.	274.666	0.0256307	0.0256928	0.118708	0.118679	0.0395787	0.0395501	0.118678	0.117839	274.666	0.0256691	6.2276e-6	0.0256482	0.225301	0.0120851	0.0791288	0.236517	0.0702819	0.039596	0.0172132
3500.	3500.	0.648829	1.	1.1	-2.2	-2.2	-2.2	0.	0.	0.	252.487	0.0278821	0.0279496	0.118144	0.118114	0.0393913	0.0393615	0.118114	0.11728	252.487	0.0279238	6.77463e-6	0.0279011	0.224231	0.0120277	0.0787528	0.235393	0.0642999	0.0362259	0.0157481
3500.	3500.	0.648829	1.	1.1	-2.1	-2.1	-2.1	0.	0.	0.	231.295	0.0304367	0.0305105	0.117505	0.117474	0.0391785	0.0391476	0.117473	0.116645	231.295	0.0304823	7.39535e-6	0.0304576	0.223016	0.0119625	0.0783261	0.234118	0.0585838	0.0330056	0.0143481
3500.	3500.	0.648829	1.	1.1	-2.	-2.	-2.	0.	0.	0.	211.089	0.0333502	0.033431	0.116775	0.116743	0.0389359	0.0389036	0.116742	0.115921	211.089	0.0334002	8.10324e-6	0.033373	0.22163	0.0118882	0.0778395	0.232663	0.0531338	0.0299352	0.0130133
3500.	3500.	0.648829	1.	1.1	-1.9	-1.9	-1.9	0.	0.	0.	191.87	0.0366909	0.0367798	0.115939	0.115905	0.0386577	0.0386239	0.115905	0.115091	191.87	0.0367458	8.91494e-6	0.036716	0.220042	0.011803	0.0772815	0.230995	0.0479498	0.0270147	0.0117437
