M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
1500.	1499.99	0.650754	1.	1.1	-3.	-3.	-3.	0.	0.	0.	196.889	0.0155068	0.0157087	0.121765	0.121643	0.0406292	0.0405069	0.121639	0.116921	196.889	0.0156317	0.0000204615	0.0155641	0.231018	0.0123917	0.0811365	0.238555	3.69376	2.18647	1.04587
1500.	1499.99	0.650754	1.	1.1	-2.9	-2.9	-2.9	0.	0.	0.	184.354	0.0165611	0.0167768	0.121501	0.121374	0.0405423	0.040416	0.121371	0.116667	184.354	0.0166946	0.0000218527	0.0166224	0.230512	0.0123646	0.0809587	0.238032	3.45102	2.04279	0.977141
1500.	1499.99	0.650754	1.	1.1	-2.8	-2.8	-2.8	0.	0.	0.	172.245	0.0177254	0.0179562	0.121208	0.121078	0.0404463	0.0403158	0.121074	0.116386	172.245	0.0178682	0.000023389	0.0177909	0.229953	0.0123346	0.0807625	0.237455	3.21653	1.904	0.910746
1500.	1499.99	0.650754	1.	1.1	-2.7	-2.7	-2.7	0.	0.	0.	160.562	0.0190151	0.0192628	0.120884	0.120749	0.0403398	0.0402048	0.120746	0.116076	160.563	0.0191683	0.0000250908	0.0190854	0.229334	0.0123014	0.080545	0.236816	2.99029	1.77009	0.846687
1500.	1499.99	0.650754	1.	1.1	-2.6	-2.6	-2.6	0.	0.	0.	149.305	0.0204488	0.0207151	0.120524	0.120384	0.0402213	0.0400816	0.120381	0.11573	149.306	0.0206135	0.0000269825	0.0205244	0.228645	0.0122645	0.0803033	0.236105	2.7723	1.64106	0.784964
1500.	1499.99	0.650754	1.	1.1	-2.5	-2.5	-2.5	0.	0.	0.	138.475	0.0220482	0.0223353	0.120122	0.119977	0.040089	0.0399442	0.119974	0.115345	138.475	0.0222258	0.000029093	0.0221297	0.227878	0.0122233	0.0800336	0.235313	2.56255	1.51691	0.725576
1500.	1499.99	0.650754	1.	1.1	-2.4	-2.4	-2.4	0.	0.	0.	128.07	0.0238395	0.02415	0.119672	0.119521	0.0399408	0.0397904	0.119518	0.114913	128.07	0.0240316	0.0000314566	0.0239276	0.227018	0.0121772	0.0797316	0.234425	2.36106	1.39765	0.668524
1500.	1499.99	0.650754	1.	1.1	-2.3	-2.3	-2.3	0.	0.	0.	118.091	0.025854	0.0261907	0.119165	0.119009	0.0397739	0.0396176	0.119005	0.114427	118.091	0.0260623	0.0000341148	0.0259496	0.226051	0.0121253	0.079392	0.233426	2.16782	1.28327	0.613808
1500.	1499.99	0.650754	1.	1.1	-2.2	-2.2	-2.2	0.	0.	0.	108.538	0.0281295	0.0284958	0.118593	0.11843	0.0395852	0.0394226	0.118427	0.113878	108.538	0.0283562	0.0000371174	0.0282335	0.224958	0.0120667	0.0790084	0.232298	1.98282	1.17377	0.561428
1500.	1499.99	0.650754	1.	1.1	-2.1	-2.1	-2.1	0.	0.	0.	99.4108	0.0307121	0.0311121	0.117943	0.117774	0.0393709	0.0392015	0.11777	0.113255	99.4108	0.0309596	0.0000405252	0.0308257	0.223719	0.0120002	0.0785729	0.231018	1.80608	1.06915	0.511384
1500.	1499.99	0.650754	1.	1.1	-2.	-2.	-2.	0.	0.	0.	90.7098	0.033658	0.0340964	0.117202	0.117025	0.0391263	0.0389495	0.117022	0.112543	90.7098	0.0339293	0.0000444124	0.0337825	0.222304	0.0119244	0.0780763	0.229557	1.63758	0.969416	0.463675
1500.	1499.99	0.650754	1.	1.1	-1.9	-1.9	-1.9	0.	0.	0.	82.4348	0.0370367	0.037519	0.116351	0.116166	0.0388455	0.0386606	0.116163	0.111727	82.4348	0.0373352	0.0000488707	0.0371737	0.220683	0.0118374	0.0775066	0.227883	1.47734	0.874564	0.418302
1500.	1499.99	0.650754	1.	1.1	-1.8	-1.8	-1.8	0.	0.	0.	74.5858	0.0409342	0.0414673	0.11537	0.115176	0.0385212	0.0383277	0.115173	0.110786	74.5858	0.0412641	0.0000540136	0.0410856	0.218812	0.011737	0.0768495	0.225951	1.32534	0.784594	0.375264
1500.	1499.99	0.650754	1.	1.1	-1.7	-1.7	-1.7	0.	0.	0.	67.1628	0.0454584	0.0460504	0.11423	0.114028	0.0381446	0.0379417	0.114024	0.109692	67.1627	0.0458248	0.0000599833	0.0456265	0.21664	0.0116205	0.0760867	0.223708	1.18159	0.699506	0.334563
