M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
2000.	2000.	0.64587	1.	-1.5	-3.	-3.	-3.	0.	0.	0.	264.7	0.0286488	0.0287424	0.118111	0.118204	0.0393394	0.0394326	0.118203	0.115459	264.701	0.0287809	0.000021469	0.0285896	0.224284	0.0120306	0.0787716	0.233664	0.585424	0.330124	0.146551
2000.	2000.	0.64587	1.	-1.5	-2.9	-2.9	-2.9	0.	0.	0.	248.375	0.0305319	0.0306317	0.117637	0.117733	0.0391803	0.0392764	0.117731	0.114995	248.376	0.0306727	0.0000228802	0.0304689	0.223387	0.0119824	0.0784563	0.232729	0.547119	0.308522	0.136962
2000.	2000.	0.64587	1.	-1.5	-2.8	-2.8	-2.8	0.	0.	0.	232.601	0.0326024	0.0327089	0.117116	0.117215	0.0390055	0.0391046	0.117213	0.114485	232.602	0.0327527	0.0000244317	0.0325351	0.2224	0.0119295	0.0781097	0.2317	0.51011	0.287651	0.127697
2000.	2000.	0.64587	1.	-1.5	-2.7	-2.7	-2.7	0.	0.	0.	217.38	0.0348852	0.0349992	0.116541	0.116643	0.0388129	0.0389151	0.116641	0.113923	217.381	0.0350461	0.0000261425	0.0348132	0.221312	0.0118711	0.0777275	0.230567	0.474396	0.26751	0.118757
2000.	2000.	0.64587	1.	-1.5	-2.6	-2.6	-2.6	0.	0.	0.	202.711	0.0374096	0.0375319	0.115905	0.116011	0.0385999	0.0387054	0.116009	0.113302	202.712	0.0375822	0.0000280342	0.0373324	0.220108	0.0118066	0.0773049	0.229313	0.439979	0.248101	0.110141
2000.	2000.	0.64587	1.	-1.5	-2.5	-2.5	-2.5	0.	0.	0.	188.595	0.0402098	0.0403412	0.1152	0.115309	0.0383638	0.0384728	0.115307	0.112612	188.596	0.0403952	0.0000301326	0.0401267	0.218774	0.011735	0.0768362	0.227923	0.406857	0.229422	0.10185
2000.	2000.	0.64587	1.	-1.5	-2.4	-2.4	-2.4	0.	0.	0.	175.031	0.0433258	0.0434674	0.114416	0.114529	0.0381011	0.0382139	0.114527	0.111846	175.031	0.0435257	0.0000324677	0.0432364	0.217288	0.0116553	0.0763145	0.226375	0.375032	0.211475	0.0938826
2000.	2000.	0.64587	1.	-1.5	-2.3	-2.3	-2.3	0.	0.	0.	162.019	0.0468054	0.0469583	0.11354	0.113657	0.0378078	0.0379247	0.113655	0.110989	162.02	0.0470212	0.0000350752	0.0467087	0.21563	0.0115663	0.075732	0.224647	0.344502	0.194258	0.08624
2000.	2000.	0.64587	1.	-1.5	-2.2	-2.2	-2.2	0.	0.	0.	149.559	0.0507046	0.0508703	0.112559	0.11268	0.0374793	0.0376004	0.112678	0.11003	149.56	0.0509384	0.0000379973	0.0505999	0.213771	0.0114666	0.0750792	0.222711	0.315268	0.177772	0.0789219
2000.	2000.	0.64587	1.	-1.5	-2.1	-2.1	-2.1	0.	0.	0.	137.652	0.0550906	0.0552707	0.111455	0.111581	0.03711	0.0372355	0.111579	0.108951	137.653	0.0553447	0.0000412841	0.0549768	0.21168	0.0113545	0.0743449	0.220533	0.28733	0.162017	0.0719282
2000.	2000.	0.64587	1.	-1.5	-2.	-2.	-2.	0.	0.	0.	126.297	0.0600436	0.0602398	0.110209	0.11034	0.036693	0.0368233	0.110338	0.107732	126.298	0.0603204	0.0000449957	0.0599195	0.209319	0.0112279	0.0735158	0.218073	0.260689	0.146993	0.0652588
2000.	2000.	0.64587	1.	-1.5	-1.9	-1.9	-1.9	0.	0.	0.	115.495	0.0656595	0.0658741	0.108796	0.108932	0.0362204	0.0363558	0.10893	0.106351	115.496	0.0659623	0.0000492043	0.0655239	0.206643	0.0110843	0.0725756	0.215284	0.235343	0.1327	0.058914
2000.	2000.	0.64587	1.	-1.5	-1.8	-1.8	-1.8	0.	0.	0.	105.245	0.0720543	0.0722898	0.107188	0.107329	0.0356824	0.0358233	0.107327	0.104778	105.245	0.0723866	0.0000539964	0.0719054	0.203594	0.0109208	0.071505	0.212109	0.211293	0.119138	0.0528935
2000.	2000.	0.64587	1.	-1.5	-1.7	-1.7	-1.7	0.	0.	0.	95.5471	0.0793676	0.079627	0.105349	0.105495	0.0350675	0.035214	0.105493	0.10298	95.5477	0.0797336	0.0000594769	0.0792036	0.200108	0.0107338	0.0702807	0.208477	0.188539	0.106307	0.0471974
2000.	2000.	0.64587	1.	-1.5	-1.6	-1.6	-1.6	0.	0.	0.	86.4017	0.0877685	0.0880554	0.103236	0.103389	0.0343613	0.0345138	0.103387	0.100915	86.4022	0.0881732	0.0000657724	0.0875872	0.196104	0.010519	0.0688743	0.204305	0.167081	0.0942061	0.0418258
2000.	2000.	0.64587	1.	-1.5	-1.5	-1.5	-1.5	0.	0.	0.	77.8086	0.0974616	0.0977801	0.100799	0.100958	0.0335468	0.0337056	0.100956	0.0985318	77.8091	0.0979109	0.0000730362	0.0972602	0.191484	0.0102711	0.0672516	0.199491	0.146919	0.0828365	0.0367786
2000.	2000.	0.64587	1.	-1.5	-1.4	-1.4	-1.4	0.	0.	0.	69.7679	0.108694	0.109049	0.0979751	0.0981404	0.0326033	0.0327687	0.0981388	0.095771	69.7683	0.109195	0.0000814536	0.108469	0.18613	0.00998395	0.0653712	0.193913	0.128053	0.0721979	0.0320558
2000.	2000.	0.64587	1.	-1.5	-1.3	-1.3	-1.3	0.	0.	0.	62.2794	0.121763	0.122161	0.0946899	0.0948619	0.0315061	0.0316781	0.0948603	0.0925592	62.2798	0.122325	0.0000912475	0.121512	0.1799	0.0096498	0.0631832	0.187423	0.110483	0.0622902	0.0276574
2000.	2000.	0.64587	1.	-1.5	-1.2	-1.2	-1.2	0.	0.	0.	55.3433	0.137024	0.137472	0.0908545	0.0910332	0.0302254	0.0304041	0.0910317	0.0888095	55.3437	0.137655	0.000102683	0.13674	0.172626	0.00925962	0.0606285	0.179845	0.0942085	0.0531133	0.0235834
2000.	2000.	0.64587	1.	-1.5	-1.1	-1.1	-1.1	0.	0.	0.	48.9596	0.15489	0.155396	0.0863648	0.08655	0.0287266	0.0289119	0.0865486	0.0844201	48.9599	0.155604	0.000116072	0.15457	0.16411	0.00880281	0.0576375	0.170973	0.0792302	0.0446674	0.0198339
2000.	2000.	0.64587	1.	-1.5	-1.	-1.	-1.	0.	0.	0.	43.1282	0.175833	0.176408	0.0811028	0.081294	0.0269707	0.0271619	0.0812926	0.0792758	43.1285	0.176643	0.000131766	0.175469	0.154127	0.00826734	0.0541315	0.160573	0.0655479	0.0369523	0.0164088
2000.	2000.	0.64587	1.	-1.5	-0.9	-0.9	-0.9	0.	0.	0.	37.8491	0.200357	0.201012	0.0749418	0.075138	0.0249154	0.0251116	0.0751368	0.0732528	37.8494	0.201281	0.000150144	0.199943	0.142437	0.0076403	0.0500258	0.148394	0.0531616	0.0299682	0.0133081
2000.	2000.	0.64587	1.	-1.5	-0.8	-0.8	-0.8	0.	0.	0.	33.1224	0.22895	0.229698	0.0677604	0.0679598	0.0225205	0.0227199	0.0679586	0.0662323	33.1226	0.230005	0.000171571	0.228476	0.128808	0.00690925	0.0452392	0.134195	0.0420712	0.0237149	0.0105318
2000.	2000.	0.64587	1.	-1.5	-0.7	-0.7	-0.7	0.	0.	0.	28.9479	0.261965	0.262821	0.0594696	0.0596694	0.0197568	0.0199566	0.0596684	0.0581273	28.9482	0.263172	0.000196312	0.261423	0.113071	0.00606512	0.0397121	0.1178	0.0322767	0.0181926	0.00807991
2000.	2000.	0.64587	1.	-1.5	-0.6	-0.6	-0.6	0.	0.	0.	25.3259	0.299431	0.300409	0.0500633	0.0502592	0.0166227	0.0168186	0.0502584	0.0489321	25.3261	0.30081	0.000224388	0.298811	0.0952127	0.00510719	0.03344	0.0991944	0.0237782	0.0134011	0.00595246
2000.	2000.	0.64587	1.	-1.5	-0.5	-0.5	-0.5	0.	0.	0.	22.2562	0.340731	0.341844	0.0396973	0.0398833	0.0131707	0.0133567	0.0398827	0.038799	22.2564	0.3423	0.000255337	0.340025	0.0755268	0.00405124	0.026526	0.0786852	0.0165757	0.00934056	0.00414943
2000.	2000.	0.64587	1.	-1.5	-0.4	-0.4	-0.4	0.	0.	0.	19.7388	0.384186	0.385441	0.028794	0.0289621	0.00954228	0.00971041	0.0289616	0.0281409	19.7389	0.385956	0.000287902	0.38339	0.0548133	0.00294018	0.0192512	0.0571056	0.0106691	0.00601091	0.00267081
2000.	2000.	0.64587	1.	-1.5	-0.3	-0.3	-0.3	0.	0.	0.	17.7737	0.426661	0.428056	0.0181415	0.018282	0.0060007	0.00614121	0.0182817	0.0177285	17.7739	0.428627	0.000319732	0.425778	0.0345669	0.00185416	0.0121404	0.0360125	0.00605841	0.00341216	0.00151662
2000.	2000.	0.64587	1.	-1.5	-0.2	-0.2	-0.2	0.	0.	0.	16.361	0.463502	0.465017	0.00890915	0.00901158	0.00293597	0.0030384	0.00901142	0.00870484	16.3611	0.465637	0.00034734	0.462543	0.0170062	0.000912212	0.00597282	0.0177174	0.00274371	0.0015443	0.000686839
2000.	2000.	0.64587	1.	-1.5	-0.1	-0.1	-0.1	0.	0.	0.	15.5006	0.48923	0.490828	0.00247212	0.00252723	0.000806087	0.000861202	0.00252719	0.00241423	15.5007	0.491483	0.00036662	0.488217	0.00474291	0.000254409	0.00166577	0.00494126	0.000724959	0.000407351	0.000181481
2000.	2000.	0.64587	1.	-1.5	0.	0.	0.	0.	0.	0.	15.1925	0.499149	0.500781	7.40482*10^-6	9.5659*10^-6	2.17561*10^-6	4.33669*10^-6	9.56569*10^-6	7.11501*10^-6	15.1927	0.501449	0.000374053	0.498116	0.0000144181	7.73384*10^-7	5.06383*10^-6	0.0000150211	2.16002*10^-6	1.29633*10^-6	5.40724*10^-7
2000.	2000.	0.646017	1.	-1.4	-3.	-3.	-3.	0.	0.	0.	262.883	0.0250719	0.0251825	0.119009	0.119096	0.0396404	0.0397279	0.119094	0.116336	262.884	0.0251875	0.0000187825	0.0250487	0.225982	0.0121217	0.079368	0.235433	0.585805	0.330343	0.146646
2000.	2000.	0.646017	1.	-1.4	-2.9	-2.9	-2.9	0.	0.	0.	246.544	0.0267334	0.0268513	0.11859	0.11868	0.0394999	0.0395901	0.118678	0.115927	246.545	0.0268567	0.0000200273	0.0267086	0.22519	0.0120791	0.0790897	0.234607	0.547469	0.308724	0.137049
2000.	2000.	0.646017	1.	-1.4	-2.8	-2.8	-2.8	0.	0.	0.	230.758	0.0285622	0.0286882	0.118129	0.118222	0.0393453	0.0394384	0.11822	0.115476	230.759	0.0286939	0.0000213973	0.0285357	0.224318	0.0120324	0.0787834	0.233699	0.510431	0.287836	0.127778
2000.	2000.	0.646017	1.	-1.4	-2.7	-2.7	-2.7	0.	0.	0.	215.525	0.0305809	0.0307158	0.11762	0.117716	0.0391748	0.0392708	0.117714	0.114979	215.526	0.0307219	0.0000229096	0.0305526	0.223355	0.0119807	0.0784452	0.232696	0.474691	0.26768	0.11883
2000.	2000.	0.646017	1.	-1.4	-2.6	-2.6	-2.6	0.	0.	0.	200.845	0.0328161	0.0329608	0.117057	0.117156	0.038986	0.0390852	0.117154	0.114428	200.846	0.0329674	0.0000245841	0.0327857	0.222289	0.0119235	0.0780708	0.231585	0.440247	0.248256	0.110208
2000.	2000.	0.646017	1.	-1.4	-2.5	-2.5	-2.5	0.	0.	0.	186.718	0.0352989	0.0354547	0.116432	0.116534	0.0387763	0.038879	0.116532	0.113816	186.719	0.0354617	0.0000264441	0.0352663	0.221105	0.01186	0.0776549	0.230351	0.4071	0.229563	0.10191
2000.	2000.	0.646017	1.	-1.4	-2.4	-2.4	-2.4	0.	0.	0.	173.144	0.0380663	0.0382343	0.115734	0.115841	0.0385427	0.0386491	0.115839	0.113135	173.145	0.0382419	0.0000285173	0.0380311	0.219785	0.0117892	0.0771914	0.228976	0.375251	0.211602	0.0939374
2000.	2000.	0.646017	1.	-1.4	-2.3	-2.3	-2.3	0.	0.	0.	160.122	0.041162	0.0413436	0.114955	0.115065	0.0382815	0.0383917	0.115063	0.112372	160.123	0.0413518	0.0000308364	0.0411239	0.218308	0.01171	0.0766728	0.227438	0.344698	0.194372	0.0862892
2000.	2000.	0.646017	1.	-1.4	-2.2	-2.2	-2.2	0.	0.	0.	147.654	0.0446379	0.0448348	0.114079	0.114194	0.0379884	0.0381027	0.114192	0.111516	147.654	0.0448437	0.0000334404	0.0445966	0.216651	0.0116211	0.0760906	0.225711	0.315443	0.177874	0.0789656
2000.	2000.	0.646017	1.	-1.4	-2.1	-2.1	-2.1	0.	0.	0.	135.738	0.0485565	0.0487707	0.113093	0.113211	0.037658	0.0377767	0.113209	0.110552	135.738	0.0487804	0.000036376	0.0485115	0.214782	0.0115209	0.0754342	0.223764	0.287485	0.162107	0.0719668
2000.	2000.	0.646017	1.	-1.4	-2.	-2.	-2.	0.	0.	0.	124.375	0.0529926	0.0532264	0.111976	0.112099	0.0372841	0.0374075	0.112097	0.10946	124.375	0.053237	0.0000396993	0.0529436	0.212666	0.0114074	0.0746911	0.22156	0.260824	0.147072	0.0652927
2000.	2000.	0.646017	1.	-1.4	-1.9	-1.9	-1.9	0.	0.	0.	113.565	0.058037	0.058293	0.110706	0.110834	0.0368592	0.0369876	0.110832	0.108218	113.565	0.0583046	0.0000434782	0.0579832	0.21026	0.0112783	0.0738462	0.219053	0.23546	0.132769	0.0589433
2000.	2000.	0.646017	1.	-1.4	-1.8	-1.8	-1.8	0.	0.	0.	103.307	0.0637994	0.0640808	0.109255	0.109389	0.0363739	0.0365076	0.109387	0.1068	103.308	0.0640935	0.0000477951	0.0637403	0.207512	0.0111309	0.0728809	0.21619	0.211393	0.119197	0.0529186
2000.	2000.	0.646017	1.	-1.4	-1.7	-1.7	-1.7	0.	0.	0.	93.603	0.0704139	0.0707245	0.10759	0.10773	0.0358171	0.0359565	0.107728	0.105172	93.6034	0.0707386	0.0000527504	0.0703487	0.204357	0.0109617	0.071773	0.212903	0.188624	0.106356	0.0472187
2000.	2000.	0.646017	1.	-1.4	-1.6	-1.6	-1.6	0.	0.	0.	84.4514	0.0780444	0.0783886	0.10567	0.105816	0.035175	0.0353205	0.105814	0.103295	84.4518	0.0784042	0.0000584667	0.0779721	0.200718	0.0107665	0.0704948	0.209112	0.167151	0.0942478	0.0418434
2000.	2000.	0.646017	1.	-1.4	-1.5	-1.5	-1.5	0.	0.	0.	75.8526	0.0868916	0.0872749	0.103444	0.103596	0.0344309	0.0345827	0.103594	0.101118	75.853	0.0872922	0.0000650946	0.0868111	0.196498	0.0105401	0.0690129	0.204716	0.146976	0.0828706	0.0367929
2000.	2000.	0.646017	1.	-1.4	-1.4	-1.4	-1.4	0.	0.	0.	67.8067	0.0972021	0.0976309	0.10085	0.101009	0.033564	0.0337225	0.101007	0.098582	67.807	0.0976502	0.0000728187	0.0971121	0.191581	0.0102764	0.0672858	0.199593	0.128098	0.072225	0.0320671
2000.	2000.	0.646017	1.	-1.4	-1.3	-1.3	-1.3	0.	0.	0.	60.3136	0.109278	0.10976	0.0978126	0.0979782	0.0325491	0.0327147	0.0979765	0.0956122	60.3139	0.109782	0.0000818653	0.109177	0.185822	0.00996743	0.065263	0.193593	0.110517	0.062311	0.0276659
2000.	2000.	0.646017	1.	-1.4	-1.2	-1.2	-1.2	0.	0.	0.	53.3733	0.123488	0.124033	0.0942388	0.0944115	0.0313555	0.0315282	0.0944099	0.0921182	53.3736	0.124057	0.0000925104	0.123373	0.179044	0.00960391	0.0628828	0.186532	0.0942329	0.0531285	0.0235895
2000.	2000.	0.646017	1.	-1.4	-1.1	-1.1	-1.1	0.	0.	0.	46.9859	0.140275	0.140894	0.0900173	0.0901972	0.0299459	0.0301258	0.0901957	0.087991	46.9862	0.140922	0.000105087	0.140145	0.171038	0.00917445	0.0600708	0.178191	0.0792461	0.0446776	0.0198379
2000.	2000.	0.646017	1.	-1.4	-1.	-1.	-1.	0.	0.	0.	41.1513	0.160164	0.16087	0.0850167	0.0852035	0.0282768	0.0284636	0.0852021	0.0831023	41.1516	0.160902	0.000119986	0.160015	0.161552	0.00866564	0.0567394	0.168309	0.0655564	0.0369583	0.0164109
2000.	2000.	0.646017	1.	-1.4	-0.9	-0.9	-0.9	0.	0.	0.	35.8696	0.183748	0.184558	0.0790881	0.079281	0.0262985	0.0264915	0.0792797	0.0773063	35.8698	0.184594	0.000137654	0.183577	0.150305	0.00806231	0.052789	0.15659	0.0531638	0.0299705	0.0133086
2000.	2000.	0.646017	1.	-1.4	-0.8	-0.8	-0.8	0.	0.	0.	31.1407	0.211651	0.212584	0.0720749	0.0722726	0.0239593	0.0241569	0.0722714	0.0704501	31.1409	0.212626	0.000158557	0.211454	0.136997	0.00734847	0.048115	0.142726	0.0420684	0.0237143	0.0105311
2000.	2000.	0.646017	1.	-1.4	-0.7	-0.7	-0.7	0.	0.	0.	26.9647	0.244429	0.245507	0.063838	0.0640379	0.0212129	0.0214128	0.0640368	0.0623978	26.9649	0.245556	0.000183113	0.244202	0.121364	0.00650991	0.0426245	0.126439	0.0322702	0.0181897	0.00807827
2000.	2000.	0.646017	1.	-1.4	-0.6	-0.6	-0.6	0.	0.	0.	23.3415	0.282371	0.283617	0.0543058	0.0545038	0.0180361	0.0182342	0.0545029	0.0530794	23.3416	0.283672	0.000211537	0.282109	0.103268	0.00553926	0.036269	0.107586	0.023769	0.0133966	0.00595016
2000.	2000.	0.646017	1.	-1.4	-0.5	-0.5	-0.5	0.	0.	0.	20.2711	0.32514	0.326575	0.0435635	0.0437538	0.014458	0.0146483	0.0437531	0.0425783	20.2713	0.326638	0.000243577	0.324838	0.0828697	0.00444511	0.0291049	0.0863353	0.016565	0.00933511	0.00414676
2000.	2000.	0.646017	1.	-1.4	-0.4	-0.4	-0.4	0.	0.	0.	17.7536	0.371246	0.372884	0.0319871	0.0321612	0.0106046	0.0107788	0.0321607	0.0312622	17.7537	0.372957	0.000278117	0.370901	0.0608802	0.0032656	0.0213819	0.0634262	0.0106581	0.00600518	0.00266807
2000.	2000.	0.646017	1.	-1.4	-0.3	-0.3	-0.3	0.	0.	0.	15.7889	0.417442	0.419284	0.0203934	0.0205407	0.00674904	0.00689637	0.0205404	0.0199296	15.789	0.419365	0.000312725	0.417054	0.0388479	0.00208379	0.0136439	0.0404725	0.00604836	0.00340681	0.0015141
2000.	2000.	0.646017	1.	-1.4	-0.2	-0.2	-0.2	0.	0.	0.	14.3771	0.458435	0.460458	0.0101128	0.0102213	0.00333516	0.00344368	0.0102212	0.00988124	14.3772	0.460548	0.000343435	0.458009	0.0192968	0.00103508	0.0067773	0.0201038	0.00273573	0.00154002	0.000684843
2000.	2000.	0.646017	1.	-1.4	-0.1	-0.1	-0.1	0.	0.	0.	13.5181	0.487566	0.489717	0.00281811	0.00287687	0.0009202	0.000978963	0.00287683	0.0027523	13.5182	0.489813	0.000365258	0.487114	0.00540313	0.000289823	0.00189765	0.00562908	0.000720241	0.000404789	0.0001803
2000.	2000.	0.646017	1.	-1.4	0.	0.	0.	0.	0.	0.	13.2119	0.498865	0.501065	7.40194*10^-6	9.56167*10^-6	2.17446*10^-6	4.33419*10^-6	9.56146*10^-6	7.1123*10^-6	13.212	0.501164	0.000373722	0.498402	0.0000144139	7.73158*10^-7	5.06235*10^-6	0.0000150167	1.87786*10^-6	1.12687*10^-6	4.7009*10^-7
2000.	2000.	0.646165	1.	-1.3	-3.	-3.	-3.	0.	0.	0.	261.208	0.0217109	0.0218297	0.119853	0.119935	0.0399239	0.0400055	0.119933	0.117162	261.209	0.021811	0.0000162595	0.0217138	0.22758	0.0122073	0.0799291	0.237097	0.586186	0.330562	0.146741
2000.	2000.	0.646165	1.	-1.3	-2.9	-2.9	-2.9	0.	0.	0.	244.857	0.0231607	0.0232875	0.119487	0.119572	0.0398011	0.0398853	0.11957	0.116805	244.857	0.0232675	0.0000173453	0.0231638	0.226888	0.0121702	0.0796861	0.236376	0.547821	0.308926	0.137137
2000.	2000.	0.646165	1.	-1.3	-2.8	-2.8	-2.8	0.	0.	0.	229.059	0.0247581	0.0248936	0.119085	0.119171	0.0396659	0.0397528	0.119169	0.116411	229.059	0.0248723	0.0000185416	0.0247614	0.226126	0.0121293	0.0794184	0.235582	0.510754	0.288022	0.127858
2000.	2000.	0.646165	1.	-1.3	-2.7	-2.7	-2.7	0.	0.	0.	213.814	0.0265233	0.0266685	0.118639	0.118729	0.0395165	0.0396064	0.118727	0.115975	213.815	0.0266456	0.0000198636	0.0265269	0.225283	0.0120842	0.0791225	0.234705	0.474986	0.26785	0.118904
2000.	2000.	0.646165	1.	-1.3	-2.6	-2.6	-2.6	0.	0.	0.	199.123	0.0284802	0.0286361	0.118146	0.118239	0.039351	0.0394439	0.118237	0.115493	199.123	0.0286115	0.0000213291	0.028484	0.22435	0.0120341	0.0787946	0.233732	0.440516	0.248411	0.110275
2000.	2000.	0.646165	1.	-1.3	-2.5	-2.5	-2.5	0.	0.	0.	184.985	0.0306569	0.0308247	0.117597	0.117693	0.039167	0.0392631	0.117691	0.114956	184.985	0.0307982	0.0000229593	0.030661	0.223311	0.0119784	0.0784298	0.23265	0.407344	0.229703	0.101971
