M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3000.	3000.	0.648985	1.	1.1	-3.	-3.	-3.	0.	0.	0.	392.301	0.0153963	0.0154471	0.121311	0.12128	0.0404471	0.0404167	0.12128	0.120103	392.301	0.0154277	5.09071*10^-6	0.0154107	0.230241	0.0123501	0.0808638	0.241382	0.0164323	0.0100584	0.00393283
3000.	3000.	0.648985	1.	1.1	-2.9	-2.9	-2.9	0.	0.	0.	367.362	0.0164416	0.0164957	0.121049	0.121018	0.0403603	0.0403288	0.121017	0.119844	367.362	0.0164751	5.43631*10^-6	0.0164569	0.229744	0.0123234	0.0806891	0.24086	0.0153544	0.00939867	0.00367486
3000.	3000.	0.648985	1.	1.1	-2.8	-2.8	-2.8	0.	0.	0.	343.268	0.0175956	0.0176535	0.120761	0.120728	0.0402644	0.0402319	0.120727	0.119558	343.268	0.0176314	5.81787*10^-6	0.0176119	0.229195	0.012294	0.0804962	0.240285	0.0143131	0.00876128	0.00342563
3000.	3000.	0.648985	1.	1.1	-2.7	-2.7	-2.7	0.	0.	0.	320.021	0.0188738	0.018936	0.120441	0.120407	0.0401581	0.0401245	0.120406	0.119241	320.021	0.0189122	6.24051*10^-6	0.0188913	0.228586	0.0122613	0.0802826	0.239647	0.0133083	0.00814627	0.00318516
3000.	3000.	0.648985	1.	1.1	-2.6	-2.6	-2.6	0.	0.	0.	297.619	0.0202944	0.0203613	0.120085	0.12005	0.0400399	0.0400052	0.120049	0.118889	297.619	0.0203357	6.71023*10^-6	0.0203133	0.22791	0.0122251	0.0800451	0.238938	0.0123401	0.00755365	0.00295343
3000.	3000.	0.648985	1.	1.1	-2.5	-2.5	-2.5	0.	0.	0.	276.063	0.0218791	0.0219511	0.119688	0.119652	0.0399081	0.0398721	0.119651	0.118496	276.063	0.0219236	7.23418*10^-6	0.0218994	0.227156	0.0121846	0.0797803	0.238147	0.0114085	0.00698339	0.00273046
3000.	3000.	0.648985	1.	1.1	-2.4	-2.4	-2.4	0.	0.	0.	255.353	0.0236535	0.0237314	0.119244	0.119207	0.0397605	0.0397231	0.119206	0.118057	255.353	0.0237017	7.82089*10^-6	0.0236755	0.226312	0.0121393	0.0794837	0.237262	0.0105134	0.00643552	0.00251623
3000.	3000.	0.648985	1.	1.1	-2.3	-2.3	-2.3	0.	0.	0.	235.49	0.0256487	0.0257332	0.118745	0.118706	0.0395945	0.0395556	0.118705	0.117562	235.49	0.0257009	8.48059*10^-6	0.0256726	0.225362	0.0120884	0.0791502	0.236267	0.00965491	0.00591003	0.00231076
3000.	3000.	0.648985	1.	1.1	-2.2	-2.2	-2.2	0.	0.	0.	216.472	0.027902	0.027994	0.11818	0.11814	0.039407	0.0393665	0.118139	0.117004	216.472	0.0279589	9.22564*10^-6	0.027928	0.22429	0.0120309	0.0787735	0.235142	0.00883296	0.00540691	0.00211404
3000.	3000.	0.648985	1.	1.1	-2.1	-2.1	-2.1	0.	0.	0.	198.3	0.0304589	0.0305593	0.11754	0.117498	0.0391941	0.039152	0.117497	0.11637	198.3	0.030521	0.0000100711	0.0304873	0.223073	0.0119656	0.0783461	0.233866	0.00804757	0.00492617	0.00192607
