M0	M+	g	gv	ch	cq	cl	c3	cvvw	cvvhh	cvvv	total_widthV0GeV	BRWW	BRhZ	BRuu	BRdd	BRll	BRnunu	BRbb	BRtt	total_widthV+GeV	BRZW	BRWGam	BRWh	BRud	BRus	BRlnu	BRtb	CX+(pb)	CX0(pb)	CX-(pb)
3000.	3000.	0.647534	1.	-1.1	-3.	-3.	-3.	0.	0.	0.	389.845	0.0154935	0.0155445	0.121256	0.121287	0.0404085	0.0404392	0.121286	0.120047	389.846	0.0155252	5.13881*10^-6	0.0155077	0.230195	0.0123476	0.0808476	0.241333	0.0163262	0.00999199	0.00390743
3000.	3000.	0.647534	1.	-1.1	-2.9	-2.9	-2.9	0.	0.	0.	365.097	0.0165437	0.0165982	0.120992	0.121024	0.0403202	0.0403519	0.121023	0.119786	365.097	0.0165776	5.48714*10^-6	0.0165589	0.229695	0.0123208	0.0806721	0.240809	0.0152566	0.00933734	0.00365143
3000.	3000.	0.647534	1.	-1.1	-2.8	-2.8	-2.8	0.	0.	0.	341.187	0.0177031	0.0177613	0.120701	0.120734	0.0402228	0.0402555	0.120733	0.119498	341.187	0.0177393	5.87167*10^-6	0.0177193	0.229144	0.0122912	0.0804783	0.240231	0.0142232	0.00870486	0.00340411
3000.	3000.	0.647534	1.	-1.1	-2.7	-2.7	-2.7	0.	0.	0.	318.116	0.018987	0.0190495	0.120379	0.120412	0.0401149	0.0401488	0.120412	0.119178	318.116	0.0190258	6.29752*10^-6	0.0190044	0.228533	0.0122584	0.0802637	0.23959	0.013226	0.00809456	0.00316545
3000.	3000.	0.647534	1.	-1.1	-2.6	-2.6	-2.6	0.	0.	0.	295.883	0.0204137	0.0204809	0.12002	0.120055	0.0399951	0.0400301	0.120055	0.118824	295.883	0.0204555	6.77072*10^-6	0.0204324	0.227854	0.012222	0.0800252	0.238879	0.0122651	0.00750644	0.00293547
3000.	3000.	0.647534	1.	-1.1	-2.5	-2.5	-2.5	0.	0.	0.	274.488	0.0220048	0.0220772	0.119621	0.119657	0.0398615	0.0398978	0.119656	0.118428	274.488	0.0220499	7.29846*10^-6	0.022025	0.227096	0.0121814	0.0797592	0.238085	0.0113404	0.0069405	0.00271417
3000.	3000.	0.647534	1.	-1.1	-2.4	-2.4	-2.4	0.	0.	0.	253.932	0.0237862	0.0238644	0.119173	0.119211	0.0397119	0.0397496	0.11921	0.117985	253.932	0.0238348	7.88928*10^-6	0.0238079	0.226249	0.0121359	0.0794615	0.237196	0.010452	0.00639674	0.00250153
3000.	3000.	0.647534	1.	-1.1	-2.3	-2.3	-2.3	0.	0.	0.	234.214	0.0257887	0.0258735	0.118671	0.11871	0.0395438	0.039583	0.118709	0.117487	234.214	0.0258414	8.55346*10^-6	0.0258122	0.225296	0.0120848	0.0791268	0.236197	0.00959979	0.00587516	0.00229757
3000.	3000.	0.647534	1.	-1.1	-2.2	-2.2	-2.2	0.	0.	0.	215.335	0.0280497	0.028142	0.118103	0.118144	0.0393541	0.0393948	0.118143	0.116925	215.335	0.0281071	9.30338*10^-6	0.0280753	0.224219	0.0120271	0.0787489	0.235069	0.00878382	0.00537575	0.00210228
3000.	3000.	0.647534	1.	-1.1	-2.1	-2.1	-2.1	0.	0.	0.	197.294	0.0306146	0.0307153	0.117459	0.117501	0.0391389	0.0391813	0.117501	0.116288	197.294	0.0306772	0.0000101541	0.0306426	0.222999	0.0119616	0.0783201	0.233789	0.00800408	0.00489852	0.00191566
3000.	3000.	0.647534	1.	-1.1	-2.	-2.	-2.	0.	0.	0.	180.091	0.033539	0.0336493	0.116725	0.116769	0.0388936	0.0389378	0.116768	0.115561	180.091	0.0336076	0.000011124	0.0335697	0.221607	0.011887	0.0778313	0.23233	0.00726058	0.00444348	0.00173771
3000.	3000.	0.647534	1.	-1.1	-1.9	-1.9	-1.9	0.	0.	0.	163.727	0.0368912	0.0370125	0.115883	0.11593	0.0386124	0.0386587	0.115929	0.114728	163.727	0.0369666	0.0000122359	0.0369249	0.220012	0.0118014	0.077271	0.230657	0.00655331	0.00401061	0.00156844
3000.	3000.	0.647534	1.	-1.1	-1.8	-1.8	-1.8	0.	0.	0.	148.201	0.040756	0.0408901	0.114913	0.114962	0.0382883	0.0383368	0.114961	0.113767	148.201	0.0408394	0.0000135177	0.0407933	0.218172	0.0117027	0.076625	0.228729	0.00588228	0.00359991	0.00140784
3000.	3000.	0.647534	1.	-1.1	-1.7	-1.7	-1.7	0.	0.	0.	133.513	0.0452395	0.0453883	0.113788	0.113839	0.0379124	0.0379632	0.113838	0.112653	133.513	0.045332	0.0000150048	0.0452808	0.216039	0.0115883	0.0758756	0.226492	0.00524749	0.0032114	0.00125591
3000.	3000.	0.647534	1.	-1.1	-1.6	-1.6	-1.6	0.	0.	0.	119.664	0.0504752	0.0506412	0.112474	0.112527	0.0374736	0.0375269	0.112527	0.111352	119.664	0.0505784	0.0000167414	0.0505213	0.213547	0.0114546	0.0750004	0.223879	0.00464893	0.00284507	0.00111265
3000.	3000.	0.647534	1.	-1.1	-1.5	-1.5	-1.5	0.	0.	0.	106.653	0.0566326	0.056819	0.110929	0.110985	0.0369576	0.0370137	0.110984	0.109822	106.654	0.0567485	0.0000187836	0.0566844	0.210616	0.0112974	0.0739712	0.220807	0.00408661	0.00250091	0.000978069
3000.	3000.	0.647534	1.	-1.1	-1.4	-1.4	-1.4	0.	0.	0.	94.4812	0.0639288	0.0641391	0.109098	0.109157	0.0363463	0.0364054	0.109156	0.10801	94.4812	0.0640596	0.0000212036	0.0639873	0.207144	0.0111112	0.0727517	0.217167	0.00356052	0.00217894	0.000852157
3000.	3000.	0.647534	1.	-1.1	-1.3	-1.3	-1.3	0.	0.	0.	83.1472	0.072643	0.072882	0.106912	0.106974	0.0356164	0.0356788	0.106973	0.105845	83.1473	0.0727916	0.0000240939	0.0727095	0.202997	0.0108887	0.0712951	0.212819	0.00307067	0.00187914	0.000734918
3000.	3000.	0.647534	1.	-1.1	-1.2	-1.2	-1.2	0.	0.	0.	72.6517	0.0831373	0.0834108	0.104279	0.104345	0.0347376	0.0348035	0.104344	0.103238	72.6518	0.0833074	0.0000275746	0.0832133	0.198002	0.0106208	0.069541	0.207583	0.00261705	0.00160152	0.000626352
3000.	3000.	0.647534	1.	-1.1	-1.1	-1.1	-1.1	0.	0.	0.	62.9946	0.0958823	0.0961978	0.101081	0.101151	0.0336706	0.0337402	0.10115	0.100073	62.9946	0.0960785	0.0000318018	0.09597	0.191937	0.0102954	0.0674107	0.201224	0.00219967	0.00134608	0.000526458
3000.	3000.	0.647534	1.	-1.1	-1.	-1.	-1.	0.	0.	0.	54.1759	0.11149	0.111857	0.0971661	0.0972398	0.0323642	0.0324378	0.097239	0.0961964	54.1759	0.111718	0.0000369785	0.111592	0.184509	0.009897	0.0648019	0.193436	0.00181852	0.00111281	0.000435236
3000.	3000.	0.647534	1.	-1.1	-0.9	-0.9	-0.9	0.	0.	0.	46.1955	0.13075	0.13118	0.0923351	0.0924129	0.0307525	0.0308302	0.0924122	0.0914135	46.1955	0.131018	0.0000433665	0.13087	0.175342	0.00940533	0.0615825	0.183826	0.00147361	0.000901728	0.000352687
3000.	3000.	0.647534	1.	-1.1	-0.8	-0.8	-0.8	0.	0.	0.	39.0536	0.154661	0.15517	0.0863381	0.0864198	0.0287521	0.0288339	0.0864192	0.0854761	39.0536	0.154977	0.0000512972	0.154803	0.163963	0.00879492	0.0575858	0.171896	0.00116493	0.000712823	0.00027881
3000.	3000.	0.647534	1.	-1.1	-0.7	-0.7	-0.7	0.	0.	0.	32.75	0.184429	0.185036	0.0788726	0.078958	0.0262625	0.0263478	0.0789574	0.078085	32.75	0.184807	0.0000611706	0.184598	0.149795	0.00803499	0.0526101	0.157043	0.000892495	0.000546095	0.000213605
3000.	3000.	0.647534	1.	-1.1	-0.6	-0.6	-0.6	0.	0.	0.	27.2849	0.221371	0.222099	0.0696094	0.0696972	0.0231739	0.0232617	0.0696967	0.068914	27.2849	0.221824	0.0000734231	0.221573	0.132214	0.00709194	0.0464354	0.138612	0.00065629	0.000401547	0.000157073
3000.	3000.	0.647534	1.	-1.1	-0.5	-0.5	-0.5	0.	0.	0.	22.6581	0.266574	0.267451	0.0582755	0.0583637	0.0193958	0.019484	0.0583633	0.0576931	22.6581	0.26712	0.0000884161	0.266818	0.110701	0.00593797	0.0388796	0.116057	0.000456321	0.000279177	0.000109214
3000.	3000.	0.647534	1.	-1.1	-0.4	-0.4	-0.4	0.	0.	0.	18.8697	0.320093	0.321146	0.0448588	0.0449436	0.0149247	0.0150095	0.0449432	0.0444101	18.8697	0.320748	0.000106167	0.320386	0.0852302	0.00457173	0.029934	0.0893542	0.000292587	0.000178985	0.0000700264
3000.	3000.	0.647534	1.	-1.1	-0.3	-0.3	-0.3	0.	0.	0.	15.9197	0.379407	0.380656	0.029992	0.0300674	0.00997225	0.0100477	0.0300672	0.0296916	15.9198	0.380184	0.00012584	0.379754	0.0570014	0.00305754	0.0200196	0.0597595	0.000165089	0.000100972	0.0000395115
3000.	3000.	0.647534	1.	-1.1	-0.2	-0.2	-0.2	0.	0.	0.	13.8082	0.437427	0.438866	0.0154536	0.0155117	0.0051319	0.00518999	0.0155116	0.0152984	13.8082	0.438322	0.000145084	0.437828	0.0293884	0.00157639	0.0103216	0.0308104	0.0000738258	0.0000451374	0.0000176691
3000.	3000.	0.647534	1.	-1.1	-0.1	-0.1	-0.1	0.	0.	0.	12.535	0.481857	0.483443	0.00432682	0.00435902	0.00143162	0.00146382	0.00435899	0.00428307	12.535	0.482843	0.00015982	0.482298	0.00824328	0.000442168	0.00289515	0.00864214	0.0000187983	0.0000114814	4.4991*10^-6
3000.	3000.	0.647534	1.	-1.1	0.	0.	0.	0.	0.	0.	12.1002	0.499172	0.500814	1.46154*10^-6	1.88693*10^-6	4.28756*10^-7	8.54154*10^-7	1.88692*10^-6	1.43608*10^-6	12.1002	0.500194	0.000165563	0.499629	2.85035*10^-6	1.52892*10^-7	1.00108*10^-6	2.98827*10^-6	6.27459*10^-9	3.96349*10^-9	1.50173*10^-9
3000.	3000.	0.647599	1.	-1.	-3.	-3.	-3.	0.	0.	0.	387.851	0.0128612	0.0129081	0.121917	0.121945	0.0406296	0.0406576	0.121944	0.120701	387.851	0.0128875	4.26514*10^-6	0.0128776	0.231447	0.0124148	0.0812872	0.242646	0.016331	0.00999499	0.00390857
3000.	3000.	0.647599	1.	-1.	-2.9	-2.9	-2.9	0.	0.	0.	363.094	0.0137381	0.0137882	0.121697	0.121725	0.0405559	0.0405848	0.121725	0.120483	363.094	0.0137662	4.55595*10^-6	0.0137556	0.231029	0.0123924	0.0811406	0.242208	0.015261	0.00934011	0.00365249
3000.	3000.	0.647599	1.	-1.	-2.8	-2.8	-2.8	0.	0.	0.	339.176	0.0147069	0.0147606	0.121453	0.121483	0.0404744	0.0405043	0.121482	0.120242	339.176	0.014737	4.87723*10^-6	0.0147256	0.230568	0.0123676	0.0809786	0.241725	0.0142272	0.00870741	0.00340508
